input_text,target_text
They jumped us.,Onlar bizi atladı.
They just left.,Az önce gittiler.
They know that.,Onlar onu biliyorlar.
They let me go.,Gitmeme izin verdiler.
They liked Tom.,Onlar Tom'u seviyordu.
They look busy.,Onlar meşgul görünüyor.
They look cool.,Harika görünüyorlar.
They look good.,Onlar iyi görünüyorlar.
They love that.,Onlar onu seviyorlar.
They loved Tom.,Onlar Tom'u seviyordu.
They loved you.,Onlar seni seviyordu.
They mean well.,Onların niyeti iyi.
They messed up.,Onlar işi berbat etti.
They missed us.,Bizi özlediler.
They must come.,Onlar gelmek zorunda.
They need help.,Onların yardıma ihtiyacı var.
They need this.,Onların buna ihtiyacı var.
They quarreled.,Onlar tartıştılar.
They ruined it.,Onu mahvettiler.
They said that.,Onlar onu söylediler.
They seem busy.,Onlar meşgul görünüyor.
They seem fine.,Onlar iyi görünüyorlar.
They seemed OK.,Onlar iyi görünüyordu.
They smell bad.,Onlar kötü kokuyor.
They struggled.,Onlar mücadele etti.
They succeeded.,Başarılı oldular.
They trust Tom.,Onlar Tom'a güveniyorlar.
They trust you.,Onlar sana güveniyorlar.
They want more.,Onlar daha çok istiyor.
They want this.,Bunu istiyorlar.
They wanted me.,Beni istediler.
They went away.,Onlar uzaklara gittiler.
They went back.,Onlar geri gittiler.
They were busy.,Onlar meşgullerdi.
They were dead.,Onlar ölmüştü.
They were fake.,Onlar sahteydiler.
They were fine.,Onlar iyiydiler.
They were firm.,Onlar ekipti.
They were gone.,Onlar gitmişti.
They were good.,Onlar iyiydiler.
They were here.,Onlar buradaydılar.
They were kids.,Onlar çocuktu.
They were lost.,Onlar kayboldu.
They were mine.,Onlar benimdi.
They were nice.,Onlar güzeldi.
They were safe.,Onlar güvendeydi.
They were shot.,Vuruldular.
They were sick.,Onlar hastaydı.
They were thin.,Onlar zayıftı.
They were weak.,Onlar zayıftı.
They will come.,Onlar gelecekler.
They will help.,Onlar yardım edecekler.
They won't die.,Onlar ölmeyecek.
They work hard.,Onlar çok çalışırlar.
They'll attack.,Onlar saldıracak.
They'll starve.,Onlar açlıktan ölecekler.
They're afraid.,Onlar korkuyorlar.
They're allies.,Onlar müttefik.
They're amused.,Onlar memnuniyet içinde.
They're asleep.,Onlar uyuyor.
They're babies.,Onlar bebek.
They're babies.,Onlar bebekler.
They're boring.,Onlar sıkıcı.
They're broken.,Onlar kırık.
They're coming.,Onlar geliyor.
They're creepy.,Onlar tüyler ürpertici.
They're family.,Onlar aile.
They're guests.,Onlar misafirler.
They're hiding.,Onlar saklanıyor.
They're hollow.,Onlar çukur.
They're idiots.,Onlar aptal.
They're immune.,Onlar bağışık.
They're insane.,Onlar deliler.
They're inside.,Onlar içeride.
They're joking.,Onlar şaka yapıyor.
They're joking.,Şaka yapıyorlar.
They're lovely.,Onlar güzel.
They're scared.,Onlar korkmuş.
They're strong.,Onlar güçlü.
They're stupid.,Onlar aptal.
They're trying.,Onlar deniyorlar.
Things changed.,İşler değişti.
Think about it.,Bunu düşünün.
Think positive.,Olumlu düşün.
This annoys me.,Bu beni rahatsız ediyor.
This dog bites.,Bu köpek ısırır.
This is a bomb.,Bu bir bombadır.
This is a bomb.,Bu bir bomba.
This is a book.,Bu bir kitap.
This is a book.,Bu bir kitaptır.
This is a desk.,Bu bir masa.
This is a fact.,Bu bir gerçek.
This is a fake.,Bu sahte.
This is a fork.,Bu bir çatal.
This is a gift.,Bu bir hediye.
This is a harp.,Bu bir harptır.
This is a joke.,Bu bir şaka.
This is a lion.,Bu bir aslandır.
This is a mess.,Bu bir karışıklık.
This is a pain.,Bu bir acıdır.
This is a rule.,Bu bir kuraldır.
This is a scam.,Bu bir dolandırıcılık.
This is a sign.,Bu bir sembol.
This is a test.,Bu bir test.
This is a trap.,Bu bir tuzak.
This is absurd.,Bu saçma.
This is better.,Bu daha iyi.
This is boring.,Bu sıkıcı.
This is broken.,Bu bozuk.
This is creepy.,Bu tüyler ürpertici.
This is doable.,Bu yapılabilir.
This is insane.,Bu deli.
This is my bag.,Bu benim çantam.
This is my car.,Bu benim arabam.
This is my cat.,Bu benim kedimdir.
This is my dad.,Bu benim babam.
This is my dog.,Bu benim köpeğim.
This is my dog.,Bu benim köpeğimdir.
This is my job.,Bu benim işim.
This is my job.,Bu benim mesleğim.
This is my kid.,Bu benim çocuğum.
This is my son.,Bu benim oğlum.
This is normal.,Bu normal.
This is on you.,Bunun parası sizden.
This is pretty.,Bu güzeldir.
This is simple.,Bu basit.
This is so sad.,Bu çok iç karartıcı.
This is stupid.,Bu aptalca.
This is theirs.,Bu onların ki.
This is tricky.,"Bu, aldatıcı."
This is unique.,Bu eşsiz.
This is unsafe.,Bu tehlikeli.
This is urgent.,Bu acil.
This isn't bad.,Bu kötü değil.
This isn't ink.,Bu mürekkep değil.
This isn't new.,Bu yeni değil.
This looks bad.,Bu kötü görünüyor.
This must stop.,Bu durmalı.
This one works.,Bu çalışır.
This one's old.,Bu eski.
This upsets me.,Bu benim keyfimi kaçırıyor.
This was a lie.,Bu bir yalandı.
This was great.,Bu harikaydı.
This we can do.,Biz bunu yapabiliriz.
This will help.,Bunun yardımı olacak.
This will work.,Bu çalışacak.
This'll be fun.,Bu eğlenceli olacak.
Those are free.,Bunlar ücretsiz.
Those are good.,Bunlar iyi.
Those are mine.,Onlar benim.
Those are nice.,Onlar güzel.
Those men died.,O adamlar öldü.
Throw it there.,Bunu oraya at.
Throw it to me.,Onu bana at.
Throw the ball.,Topu at.
Throw the dice.,Zarı at.
"Ticket, please.","Bilet, lütfen."
Tie your shoes.,Ayakkabılarını bağla.
Time to get up.,Kalkma zamanı.
Time will tell.,Zaman gösterecek.
Tom adores you.,Tom seni delicesine seviyor.
Tom almost won.,Tom neredeyse kazandı.
Tom apologized.,Tom özür diledi.
Tom appears OK.,Tom iyi görünüyor.
Tom approached.,Tom yaklaştı.
Tom ate dinner.,Tom akşam yemeğni yedi.
Tom backed off.,Tom geri çekildi.
Tom backed off.,Tom geri adım attı.
Tom barely ate.,Tom zar zor yedi.
Tom beat me up.,Tom ifademi aldı.
Tom biked home.,Tom eve bisikletle gitti.
Tom broke down.,Tom ruhen yıkıldı.
Tom broke that.,Tom onu kırdı.
Tom called 911.,"Tom, 911'i aradı."
Tom called you.,Tom seni aradı.
Tom came alone.,Tom yalnız geldi.
Tom came clean.,Tom temiz geldi.
Tom came close.,Tom yaklaştı.
Tom came early.,Tom erken geldi.
Tom can answer.,Tom cevap verebilir.
Tom can change.,Tom değişebilir.
Tom can get it.,Tom onu alabilir.
Tom can see me.,Tom beni görebiliyor.
Tom can see us.,Tom bizi görebilir.
Tom can't come.,Tom gelemez.
Tom can't cook.,Tom yemek yapamaz.
Tom can't move.,Tom hareket edemiyor.
Tom can't read.,Tom okuyamıyor.
Tom can't sing.,Tom şarkı söyleyemez.
Tom can't stay.,Tom kalamaz.
Tom can't stop.,Tom durduramaz.
Tom can't swim.,Tom yüzemez.
Tom can't swim.,Tom yüzme bilmez.
Tom can't talk.,Tom konuşamıyor.
Tom can't wait.,Tom bekleyemez.
Tom can't walk.,Tom yürüyemiyor.
Tom can't work.,Tom çalışamaz.
Tom cheated me.,Tom beni aldattı.
Tom chose well.,Tom iyi seçti.
Tom complained.,Tom şikayet etti.
Tom cooks well.,Tom iyi yemek pişirir.
Tom cracked up.,Tom gülmekten katıldı.
Tom cut me off.,Tom beni kesti.
Tom cut school.,Tom okulu astı.
Tom dialed 911.,"Tom, 911'i tuşladı."
Tom dialed 911.,"Tom, 911'i çevirdi."
Tom dialed 911.,"Tom ""911"" i aradı."
Tom did it all.,Tom onun hepsini yaptı.
Tom didn't ask.,Tom sormadı.
Tom didn't die.,Tom ölmedi.
Tom didn't run.,Tom koşmadı.
Tom didn't run.,Tom kaçmadı.
Tom didn't win.,Tom kazanmadı.
Tom died alone.,Tom yalnız öldü.
Tom died at 65.,Tom 65 yaşında öldü.
Tom died happy.,Tom mutlu öldü.
Tom died there.,Tom orada öldü.
Tom died young.,Tom genç yaşta öldü.
Tom ditched me.,Tom beni terk etti.
Tom drank milk.,Tom süt içti.
Tom draws well.,Tom iyi çizer.
Tom drove away.,Tom arabayla uzaklaştı.
Tom drove fast.,Tom hızlı sürdü.
Tom drove home.,Tom arabayla eve götürdü.
Tom dug a hole.,Tom bir çukur kazdı.
Tom easily won.,Tom kolayca kazandı.
Tom eats a lot.,Tom çok yer.
Tom enjoyed it.,Tom ondan zevk aldı.
Tom feels hurt.,Tom acı hissediyor.
Tom fell apart.,Tom'un hayatı karardı.
Tom felt alone.,Tom kendini yalnız hissetti.
Tom felt brave.,Tom kendini cesur hissediyordu.
Tom felt great.,Tom mükemmel hissetti.
Tom felt happy.,Tom mutlu hissetti.
Tom felt lucky.,Tom şanslı hissetti.
Tom felt tired.,Tom yorgun hissetti.
Tom felt woozy.,Tom sarhoş hissetti.
Tom fired Mary.,Tom Mary'yi kovdu.
Tom fired once.,Tom bir kez ateş etti.
Tom forgave me.,Tom beni affetti.
Tom found Mary.,Tom Mary'yi buldu.
Tom found that.,Tom onu buldu.
Tom gave blood.,Tom kan verdi.
Tom got a call.,Tom bir çağrı aldı.
Tom got better.,Tom iyileşti.
Tom got bigger.,Tom büyüdü.
Tom got burned.,Tom yandı.
Tom got busted.,Tom yakalandı.
Tom got caught.,Tom yakalandı.
Tom got closer.,Tom yakınlaştı.
Tom got dumped.,Tom terkedildi.
Tom got famous.,Tom ünlü oldu.
Tom got fatter.,Tom şişmanladı.
Tom got killed.,Tom öldürüldü.
Tom got mugged.,Tom soyuldu.
Tom got robbed.,Tom soyuldu.
Tom got scared.,Tom korktu.
Tom got the ax.,Tom işten kovuldu.
Tom grew roses.,Tom güller yetiştirdi.
Tom grows rice.,Tom pirinç yetiştiriyor.
Tom had a beer.,Tom'un bir birası vardı.
Tom had a cold.,Tom soğuk almış.
Tom had a date.,Tom'un bir randevusu vardı.
Tom had a plan.,Tom'un bir planı vardı.
Tom had cancer.,Tom'un kanseri vardı.
Tom had to run.,Tom koşmak zorundaydı.
Tom has a Ford.,Tom'un bir Ford'u vardır.
Tom has a Ph.D.,Tom'un Ph.D.si var.
Tom has a Ph.D.,Tom'un doktorası var.
Tom has a bike.,Tom'un bir bisikleti var.
Tom has a blog.,Tom'un bir bloğu var.
Tom has a boat.,Tom'un bir teknesi var.
Tom has a cold.,Tom üşütmüş.
Tom has a limp.,Tom aksar.
Tom has a maid.,Tom'un bir hizmetçisi var.
Tom has a plan.,Tom'un bir planı var.
Tom has a rash.,Tom'un bir kaşıntısı var.
Tom has asthma.,Tom'un astımı var.
Tom has braces.,Tom'un pantolon askısı var.
Tom has cancer.,Tom kanser.
Tom has failed.,Tom başarısız oldu.
Tom has got it.,Tom buna sahip.
Tom has had it.,Tom onu aldı.
Tom has issues.,Tom'un sorunları var.
Tom has it all.,Tom onun hepsine sahiptir.
Tom has it now.,Tom şimdi buna sahip.
Tom has scurvy.,Tom'un iskorbiti var.
Tom has talent.,Tom'un yeteneği var.
Tom hated Mary.,Tom Mary'den nefret ediyordu.
Tom hates Mary.,Tom Mary'den nefret ediyor.
Tom hates Mary.,Thomas Mary'den nefret ediyor.
Tom hates cats.,Tom kedilerden nefret eder.
Tom heard Mary.,Tom Mary'yi duydu.
Tom heard that.,Tom onu duydu.
Tom helped out.,Tom yardım etti.
Tom helps Mary.,Tom Mary'ye yardım eder.
Tom hired Mary.,Tom Mary'yi işe aldı.
Tom ignored me.,Tom beni görmezden geldi.
Tom improvised.,Tom doğaçlama yaptı.
Tom intervened.,Tom müdahale etti.
Tom is a bigot.,Tom bir yobaz.
Tom is a biker.,Tom bir bisikletçidir.
Tom is a blond.,Tom bir sarışın.
Tom is a boxer.,Tom bir boksör.
Tom is a bully.,Tom bir kabadayı.
Tom is a child.,Tom bir çocuk.
Tom is a coach.,Tom bir antrenör.
Tom is a creep.,Tom bir yaltakçı.
Tom is a crook.,Tom bir sahtekar.
Tom is a drunk.,Tom bir sarhoş.
Tom is a dummy.,Tom bir aptal.
Tom is a dwarf.,Tom bir cüce.
Tom is a felon.,Tom bir suçlu.
Tom is a fraud.,Tom bir sahtekar.
Tom is a freak.,Tom bir ucube.
Tom is a giver.,Tom bir verici.
Tom is a goner.,Tom ölmek üzere.
Tom is a goner.,Tom bir gidici.
Tom is a guard.,Tom bir bekçi.
Tom is a guest.,Tom bir misafir.
Tom is a hippy.,Tom bir hippi.
Tom is a klutz.,Tom bir beceriksiz.
Tom is a lefty.,Tom bir solak.
Tom is a loner.,Tom yalnızlığı seven bir kimse.
Tom is a loser.,Tom bir beceriksiz.
Tom is a miner.,Tom madencidir.
Tom is a minor.,Tom reşit değil.
Tom is a model.,Tom bir model.
Tom is a moron.,Tom bir geri zekalı.
Tom is a peach.,Tom hoş biri.
Tom is a pilot.,Tom bir pilot.
Tom is a prude.,Tom erdemlilik taşıyan bir kişi.
Tom is a rabbi.,Tom bir haham.
Tom is a rebel.,Tom bir asidir.
Tom is a saint.,Tom bir aziz.
Tom is a shark.,Tom bir otlakçı.
Tom is a thief.,Tom bir hırsız.
Tom is a wreck.,Tom bir harabe.
Tom is adopted.,Tom evlat edinilmiş.
Tom is all wet.,Tom sırılsıklam.
Tom is all wet.,Tom tamamen ıslak.
Tom is amazing.,Tom acayiptir.
Tom is amusing.,Tom eğlenceli.
Tom is annoyed.,Tom kızgın.
Tom is anxious.,Tom endişeli.
Tom is ashamed.,Tom mahcup.
Tom is at home.,Tom evde.
Tom is at work.,Tom işte.
Tom is at work.,Tom çalışıyor.
Tom is average.,Tom ortalama düzeydedir.
Tom is awesome.,Tom harika.
Tom is awkward.,Tom beceriksiz.
Tom is baffled.,Tom şaşırdı.
Tom is bipolar.,Tom çift kutuplu.
Tom is callous.,Tom duygusuzdur.
Tom is careful.,Tom dikkatlidir.
Tom is certain.,Tom emindir.
Tom is complex.,Tom karmaşıktır.
Tom is cooking.,Tom yemek pişiriyor.
Tom is correct.,Tom hatasızdır.
Tom is correct.,Tom kusursuz.
Tom is curious.,Tom meraklıdır.
Tom is cynical.,Tom alaycıdır.
Tom is dancing.,Tom dans ediyor.
Tom is devious.,Tom aldatıcı.
Tom is devious.,Tom samimiyetsizdir.
Tom is devoted.,Tom sadık.
Tom is dieting.,Tom diyet yapıyor.
Tom is dressed.,Tom giyinmiş.
Tom is driving.,Tom araba sürüyor.
Tom is dubious.,Tom güvenilmez.
Tom is dusting.,Tom toz alıyor.
Tom is elusive.,Tom bulunması zor.
Tom is engaged.,Tom meşgul.
Tom is engaged.,Tom nişanlı.
Tom is enraged.,Tom kızgın.
Tom is excited.,Tom heyecanlı.
Tom is excused.,Tom mazeretli.
Tom is falling.,Tom düşüyor.
Tom is fasting.,Tom oruç tutuyor.
Tom is finicky.,Tom titizdir.
Tom is focused.,Tom odaklanmış.
Tom is foolish.,Tom aptal.
Tom is frantic.,Tom çılgın.
Tom is freaked.,Tom kaçık.
Tom is furious.,Tom öfkeli.
Tom is gasping.,Tom nefes nefese.
Tom is healthy.,Tom sağlıklı.
Tom is helpful.,Tom yararlıdır.
Tom is helping.,Tom yardım ediyor.
Tom is hideous.,Tom iğrenç.
Tom is history.,Tom tarihtir.
Tom is humming.,Tom uğulduyor.
Tom is hurting.,Tom zarar veriyor.
Tom is immoral.,Tom ahlaksızdır.
Tom is in debt.,Tom borçlu.
Tom is in here.,Tom burada.
Tom is in jail.,Tom hapiste.
Tom is in love.,Tom âşık.
Tom is in luck.,Tom şanslı.
Tom is in pain.,Tom acı içinde.
Tom is in town.,Tom şehirde.
Tom is intense.,Tom yoğundur.
Tom is invited.,Tom davetli.
Tom is jealous.,Tom kıskançtır.
Tom is jittery.,Tom gergin.
Tom is kidding.,Tom şaka yapıyor.
Tom is leaving.,Tom ayrılıyor.
Tom is likable.,Tom sevimli.
Tom is like me.,Tom bana benziyor.
Tom is limping.,Tom topallıyor.
Tom is logical.,Tom mantıklı.
Tom is lovable.,Tom sempatik.
Tom is married.,Tom evli.
Tom is miserly.,Tom cimri.
Tom is missing.,Tom eksik.
Tom is my baby.,Tom benim bebeğim.
Tom is my boss.,Tom benim patronum.
Tom is my date.,Tom benim sevgilimdir.
Tom is my hero.,Tom benim kahramanım.
Tom is my idol.,Tom benim sevdiğim kişi.
Tom is my name.,Tom benim adım.
Tom is my type.,Tom benim tipim.
Tom is naughty.,Tom yaramaz.
Tom is nervous.,Tom asabidir.
Tom is nervous.,Tom sinirlidir.
Tom is nervous.,Tom gergin.
Tom is neutral.,Tom tarafsız.
Tom is next up.,Tom bir sonraki.
Tom is no fool.,Tom aptal değil.
Tom is no hero.,Tom kahraman değil.
Tom is no liar.,Tom yalancı değil.
Tom is nodding.,Tom başı ile selam veriyor.
Tom is obscene.,Tom müstehcen.
Tom is on duty.,Tom görevde.
Tom is on hold.,Tom beklemede.
Tom is our guy.,Tom bizim arkadaşımız.
Tom is our son.,Tom bizim oğlumuz.
Tom is out now.,Tom şimdi dışarda.
Tom is outside.,Tom dışarda.
Tom is packing.,Tom bavul hazırlıyor.
Tom is panting.,Tom sık sık nefes alıyor.
Tom is patient.,Tom sabırlıdır.
Tom is perfect.,Tom mükemmel.
Tom is playing.,Tom oynuyor.
Tom is pleased.,Tom memnun.
Tom is pompous.,Tom görkemli.
Tom is popular.,Tom popüler.
Tom is praying.,Tom dua ediyor.
Tom is precise.,Tom hassas.
Tom is present.,Tom mevcut.
Tom is prudent.,Tom ihtiyatlı.
Tom is psyched.,Tom heyecanlı.
Tom is psychic.,Tom medyum.
Tom is puzzled.,Tom şaşkın.
Tom is quicker.,Tom daha hızlıdır.
Tom is radical.,Tom radikal.
Tom is reading.,Tom okuyor.
Tom is relaxed.,Tom rahatlamış.
Tom is resting.,Tom dinleniyor.
Tom is retired.,Tom emekli.
Tom is running.,Tom çalışıyor.
Tom is selfish.,Tom bencil.
Tom is serious.,Tom ciddi.
Tom is shaking.,Tom titriyor.
Tom is shallow.,Tom sığ.
Tom is shaving.,Tom tıraş oluyor.
Tom is shocked.,Tom şok olmuş.
Tom is similar.,Tom benzer.
Tom is sincere.,Tom samimi.
Tom is singing.,Tom şarkı söylüyor.
Tom is sitting.,Tom oturuyor.
Tom is skating.,Tom patenle kayıyor.
Tom is sloshed.,Tom sarhoş.
Tom is smarter.,Tom daha akıllı.
Tom is smashed.,Tom sarhoş.
Tom is smiling.,Tom gülümsüyor.
Tom is smoking.,Tom sigara içiyor.
Tom is snoring.,Tom horluyor.
Tom is so cool.,Tom çok havalı.
Tom is so nice.,Tom çok hoş.
Tom is so rude.,Tom çok kaba.
Tom is sobbing.,Tom hıçkırarak ağlıyor.
Tom is special.,Tom özel.
Tom is spoiled.,Tom şımarık.
Tom is starved.,Tom açlıktan öldü.
Tom is staying.,Tom kalıyor.
Tom is strange.,Tom garip.
Tom is stuffed.,Tom'un karnı tok.
Tom is stunned.,Tom afalladı.
Tom is tactful.,Tom düşünceli.
Tom is talking.,Tom konuşuyor.
Tom is teasing.,Tom muziplik ediyor.
Tom is tempted.,Tom cezbedilmiş.
Tom is the man.,Tom adamdır.
Tom is the one.,Tom bir tane.
Tom is thirsty.,Tom susamış.
Tom is through.,Tom bitirdi.
Tom is too fat.,Tom çok şişman.
Tom is too old.,Tom çok fazla yaşlı.
Tom is touched.,Tom'a temas edildi.
Tom is trapped.,Tom tuzağa düştü.
Tom is unfazed.,Tom korkusuz.
Tom is unhappy.,Tom mutsuz.
Tom is unkempt.,Tom dağınıktır.
Tom is unlucky.,Tom şanssız.
Tom is unmoved.,Tom sakin.
Tom is unusual.,Tom sıradışı.
Tom is useless.,Tom faydasız.
Tom is vicious.,Tom hırçın.
Tom is violent.,Tom şiddetli.
Tom is waiting.,Tom bekliyor.
Tom is walking.,Tom yürüyor.
Tom is wealthy.,Tom zengin.
Tom is welcome.,Tom hoş karşılanandır.
Tom is whining.,Tom mızmızlanıyor.
Tom is willing.,Tom istekli.
Tom is winning.,Tom kazanıyor.
Tom is with me.,Tom benimle birlikte.
Tom is with us.,Tom bizimle birlikte.
Tom is working.,Tom çalışıyor.
Tom is worried.,Tom endişeli.
Tom is wounded.,Tom yaralı.
Tom is yawning.,Tom esniyor.
Tom is yelling.,Tom bağırıyor.
Tom isn't busy.,Tom meşgul değil.
Tom isn't dead.,Tom ölmedi.
Tom isn't done.,Tom hazır değil.
Tom isn't dumb.,Tom aptal değil.
Tom isn't fair.,Tom adil değil.
Tom isn't here.,Tom burada değil.
Tom isn't home.,Tom evde değildir.
Tom isn't home.,Tom evde yok.
Tom isn't hurt.,Tom incinmiş değil.
Tom isn't lazy.,Tom tembel değildir.
Tom isn't lost.,Tom kaybolmadı.
Tom isn't mean.,Tom cimri değil.
Tom isn't neat.,Tom titiz değildir.
Tom isn't nice.,Tom hoş değil.
Tom isn't nuts.,Tom çılgın değil.
Tom isn't poor.,Tom fakir değil.
Tom isn't rich.,Tom zengin değil.
Tom isn't rude.,Tom kaba değildir.
Tom isn't safe.,Tom güvende değil.
Tom isn't sane.,Tom aklı başında değil.
Tom isn't sick.,Tom hasta değil.
Tom isn't sure.,Tom emin değil.
Tom isn't tall.,Tom uzun boylu değil.
Tom isn't thin.,Tom ince değildir.
Tom isn't tidy.,Tom düzenli değildir.
Tom isn't ugly.,Tom çirkin değildir.
Tom isn't weak.,Tom güçsüz değil.
Tom isn't well.,Tom iyi değil.
Tom isn't wise.,Tom zeki değildir.
Tom kept going.,Tom gitmeye devam etti.
Tom kept quiet.,Tom sessiz kaldı.
Tom kept still.,Tom sakin durdu.
Tom kept watch.,Tom nöbet tuttu.
Tom knelt down.,Tom diz çöktü.
Tom knew a lot.,Tom çok şey biliyordu.
Tom knows Mary.,Tom Mary'yi tanıyor.
Tom knows best.,Tom en iyi biliyor.
Tom knows guns.,Tom silahları biliyor.
Tom knows that.,Tom onu biliyor.
Tom knows this.,Tom bunu biliyor.
Tom left early.,Tom erken gitti.
Tom let me win.,Tom beni kazandırdı.
Tom lied to me.,Tom bana yalan söyledi.
Tom lied to us.,Tom bize yalan söyledi.
Tom lies a lot.,Tom çok yalan söyler.
Tom liked Mary.,Tom Mary'yi seviyordu.
Tom liked that.,Tom bunu beğendi.
Tom likes Mary.,Tom Mary'yi seviyor.
Tom likes cats.,Tom kedileri sever.
Tom likes fish.,Tom balıkları sever.
Tom likes jazz.,Tom cazı seviyor.
Tom likes nuts.,Tom fındığı sever.
Tom likes snow.,Tom karı seviyor.
Tom likes that.,Tom onu seviyor.
Tom likes them.,Tom onları seviyor.
Tom likes this.,Tom bunu seviyor.
Tom likes tofu.,Tom tofuyu beğenir.
Tom likes wine.,Tom şarap sever.
Tom lives here.,Tom burada yaşıyor.
Tom looked ill.,Tom hasta görünüyordu.
Tom looked mad.,Tom delirmiş görünüyordu.
Tom looked old.,Tom yaşlı göründü.
Tom looked sad.,Tom hüzünlü görünüyordu.
Tom looks busy.,Tom meşgul görünüyor.
Tom looks cold.,Tom üşümüş görünüyor.
Tom looks cool.,Tom sakin görünüyor.
Tom looks cool.,Tom çok iyi görünüyor.
Tom looks dead.,Tom ölü görünüyor.
Tom looks fine.,Tom iyi görünüyor.
Tom looks good.,Tom iyi görünüyor.
Tom looks hurt.,Tom incinmiş görünüyor.
Tom looks lost.,Tom kaybolmuş görünüyor.
Tom looks nice.,Tom hoş görünüyor.
Tom looks pale.,Tom solgun görünüyor.
Tom looks rich.,Tom zengin görünüyor.
Tom looks sick.,Tom hasta görünüyor.
Tom looks smug.,Tom kendini beğenmiş görünüyor.
Tom looks well.,Tom iyi görünüyor.
Tom lost a leg.,Tom bir bacağını kaybetti.
Tom lost again.,Tom gene kaybetti.
Tom lost count.,Tom hesabını şaşırdı.
Tom loved Mary.,Tom Mary'yi seviyordu.
Tom loved kids.,Tom çocukları seviyordu.
Tom loves Mary.,Tom Mary'yi seviyor.
Tom loves cats.,Tom kedileri seviyor.
Tom loves dogs.,Tom köpekleri seviyor.
Tom loves kids.,Tom çocukları sever.
Tom loves that.,Tom onu sever.
Tom loves this.,Tom bunu seviyor.
Tom made a bet.,Tom bir bahse girdi.
Tom made me go.,Tom beni gönderdi.
Tom made noise.,Tom gürültü yaptı.
Tom made plans.,Tom planlar yaptı.
Tom may change.,Tom değişebilir.
Tom means well.,Tom iyi niyetli.
Tom meant that.,Tom onu kastetti.
Tom meant well.,Tom iyi niyetliydi.
Tom might come.,Tom gelebilir.
Tom might sing.,Tom şarkı söyleyebilir.
Tom might talk.,Tom konuşabilir.
Tom might wait.,Tom bekleyebilir.
Tom misled you.,Tom seni yanlış yönlendirdi.
Tom missed you.,Tom seni özledi.
Tom misses you.,Tom seni özlüyor.
Tom moved away.,Tom uzaklaştı.
Tom must be OK.,Tom iyi olmalı.
Tom needed you.,Tom'un size ihtiyacı vardı.
Tom needs Mary.,Tom'un Mary'ye ihtiyacı var.
Tom needs help.,Tom'un yardıma ihtiyacı var.
Tom needs hope.,Tom'un umuda ihtiyacı var.
Tom needs more.,Tom'un daha fazlasına ihtiyacı var.
Tom needs rest.,Tom'un dinlenmeye ihtiyacı var.
Tom needs this.,Tom'un buna ihtiyacı var.
Tom needs time.,Tom'un zamana ihtiyacı var.
Tom needs work.,Tom'un işe ihtiyacı var.
Tom never came.,Tom hiç gelmedi.
Tom never left.,Tom hiç ayrılmadı.
Tom never lied.,Tom hiç yalan söylemedi.
Tom never lies.,Tom asla yalan söylemez.
Tom never wins.,Tom asla kazanmaz.
Tom nodded yes.,Tom başını sallayarak evet dedi.
Tom often wins.,Tom sık sık kazanır.
Tom owns a car.,Tom bir arabaya sahip.
Tom paged Mary.,Tom Mary'yi anons etti.
Tom passed out.,Tom bayıldı.
Tom pinched me.,Tom beni çimdikledi.
Tom punched me.,Tom bana yumruk attı.
Tom ran for it.,Tom onun için koştu.
Tom ran inside.,Tom içeri koştu.
Tom read a lot.,Tom çok okur.
Tom remembered.,Tom hatırladı.
Tom rescued me.,Tom beni kurtardı.
Tom rewrote it.,Tom bunu yeniden yazdı.
Tom rose to go.,Tom gitmek için kalktı.
Tom said hello.,Tom merhaba dedi.
Tom sat calmly.,Tom sakince oturdu.
Tom sat nearby.,Tom yakın oturdu.
Tom says hello.,Tom'un selamı var.
Tom seemed mad.,Tom kızgın görünüyordu.
Tom seemed sad.,Tom üzgün görünüyordu.
Tom seemed shy.,Tom utangaç görünüyordu.
Tom seems busy.,Tom meşgul görünüyor.
Tom seems calm.,Tom sakin görünüyor.
Tom seems fair.,Tom adil görünüyor.
Tom seems fine.,Tom iyi görünüyor.
Tom seems kind.,Tom nazik görünüyor.
Tom seems lost.,Tom kaybolmuş görünüyor.
Tom seems mean.,Tom cimri görünüyor.
Tom seems nice.,Tom hoş görünüyor.
Tom seems sick.,Tom hasta görünüyor.
Tom seems wise.,Tom akıllı gibi görünüyor.
Tom sells cars.,Tom araba satıyor.
Tom set a trap.,Tom bir tuzak kurdu.
Tom shed tears.,Tom gözyaşı döktü.
Tom shot at me.,Tom bana ateş etti.
Tom shot twice.,Tom iki kez ateş etti.
Tom should eat.,Tom yemek yemeli.
Tom should run.,Tom koşmalı.
Tom should win.,Tom kazanmalı.
Tom sings well.,Tom iyi şarkı söyler.
Tom slapped me.,Tom beni tokatladı.
Tom slept late.,Tom geç uyudu.
Tom smelled it.,Tom onu kokladı.
Tom smells bad.,Tom kötü kokuyor.
Tom sounds mad.,Tom deli görünüyor.
Tom sounds sad.,Tom üzgün görünüyor.
Tom spit on me.,Tom bana tükürdü.
Tom stabbed me.,Tom beni bıçakladı.
Tom started it.,Tom ona başladı.
Tom stayed put.,Tom kıpırdamadı.
Tom stood back.,Tom kenara çekildi.
Tom stopped by.,Tom uğradı.
Tom stopped it.,Tom onu durdurdu.
Tom stopped me.,Tom beni durdurdu.
Tom struck out.,O stresliydi.
