input_text,target_text
Tom is already late.,Tom zaten geç kaldı.
Tom is also nervous.,Tom da sinirli.
Tom is also nervous.,Tom da gergin.
Tom is always broke.,Tom her zaman meteliksiz.
Tom is always early.,Tom her zaman erken gelir.
Tom is always great.,Tom hep harika.
Tom is always happy.,Tom her zaman mutludur.
Tom is always lying.,Tom her zaman yalan söylüyor.
Tom is always right.,Tom her zaman haklı.
Tom is always there.,Tom her zaman orada.
Tom is always tired.,Tom her zaman yorgun.
Tom is always upset.,Tom her zaman üzgün.
Tom is always wrong.,Tom her zaman hatalı.
Tom is ambidextrous.,Tom çok yönlüdür.
Tom is an FBI agent.,Tom bir FBI ajanıdır.
Tom is an adult now.,Tom artık bir yetişkin.
Tom is an alcoholic.,Tom bir alkolik.
Tom is an architect.,Tom bir mimar.
Tom is an economist.,Tom bir ekonomist.
Tom is an egomaniac.,Tom bir egomanyak.
Tom is an exception.,Tom bir istsna.
Tom is an extremist.,Tom bir aşırı.
Tom is an extrovert.,Tom dışa dönük bir kimse.
Tom is an introvert.,Tom içe dönük bir kimse.
Tom is an old timer.,Tom eski bir eleman.
Tom is an open book.,Tom açık bir kitaptır.
Tom is an undergrad.,Tom bir üniversite öğrencisi.
Tom is angry at you.,Tom sana kızgın.
Tom is at a meeting.,Tom bir toplantıda.
Tom is at peace now.,Tom artık barışta.
Tom is at the beach.,Tom sahilde.
Tom is awfully calm.,Tom çok sakin.
Tom is awfully sick.,Tom çok hasta.
Tom is back in jail.,Tom yine hapiste.
Tom is back in town.,Tom kasabaya geri döndü.
Tom is barely alive.,Tom kıl payı ölümden döndü.
Tom is being helped.,Tom'a yardım ediliyor.
Tom is being modest.,Tom alçak gönüllü oluyor.
Tom is between jobs.,Tom işsiz.
Tom is blaming Mary.,Tom Mary'yi suçluyor.
Tom is bothering me.,Tom beni rahatız ediyor.
Tom is bound to win.,Tom kazanmak zorunda.
Tom is broad-minded.,Tom açık görüşlüdür.
Tom is broad-minded.,Tom geniş fikirlidir.
Tom is calling Mary.,Tom Mary'yi arıyor.
Tom is calling back.,Tom geri arıyor.
Tom is calming down.,Tom sakinleşiyor.
Tom is cantankerous.,Tom huysuz.
Tom is clearly busy.,Tom açıkça meşgul.
Tom is clearly lost.,Tom açıkça kayıp.
Tom is coming today.,Tom bugün geliyor.
Tom is confused now.,Tom'un şimdi kafası karışmış.
Tom is conservative.,Tom tutucudur.
Tom is cooking eggs.,Tom yumurta pişiriyor.
Tom is crying again.,Tom yine ağlıyor
Tom is dark-skinned.,Tom koyu tenli.
Tom is dark-skinned.,Tom esmer.
Tom is dead serious.,Tom çok ciddi.
Tom is disagreeable.,Tom nahoş.
Tom is disappointed.,Tom hayal kırıklığına uğradı.
Tom is discontented.,Tom hoşnutsuz.
Tom is disorganized.,Tom dağınıktır.
Tom is doing better.,Tom daha iyi yapıyor.
Tom is doing it now.,Tom şimdi onu yapıyor.
Tom is done arguing.,Tom ile tartışıldı.
Tom is drinking tea.,Tom çay içiyor.
Tom is eating bread.,Tom ekmek yiyor.
Tom is eating lunch.,Tom öğle yemeği yiyor.
Tom is enthusiastic.,Tom heveslidir.
Tom is exaggerating.,Tom abartıyor.
Tom is expecting me.,Tom beni bekliyor.
Tom is fairly large.,Tom oldukça iri.
Tom is fat and ugly.,Tom şişman ve çirkin.
Tom is fighting mad.,Tom şiddetle mücadele ediyor.
Tom is finally back.,Tom sonunda döndü.
Tom is finally here.,Tom sonunda burada.
Tom is finally safe.,Tom nihayet güvende.
Tom is following us.,Tom bizi izliyor.
Tom is freaking out.,Tom çıldırıyor.
Tom is from Harvard.,Tom Harvardlı.
Tom is full of hope.,Tom ümitle dolu.
Tom is full of life.,Tom hayat doludur.
Tom is getting away.,Tom kaçıyor.
Tom is getting help.,Tom yardım alıyor.
Tom is getting loud.,Tom gürültülü oluyor.
Tom is getting rich.,Tom zenginleşiyor.
Tom is getting wary.,Tom dikkatli oluyor.
Tom is going inside.,Tom içeriye gidiyor.
Tom is going to cry.,Tom ağlayacak.
Tom is going to die.,Tom ölüyor.
Tom is going to die.,Tom ölecek.
Tom is going to win.,Tom kazanacak.
Tom is gone forever.,Tom'un yerinde yeller esiyor.
Tom is good at golf.,Tom golfte iyidir.
Tom is good at math.,Tom matematikte iyidir.
Tom is good at that.,Tom bu konuda iyidir.
Tom is good at this.,Tom bunda iyidir.
Tom is good company.,Tom iyi bir ortaktır.
Tom is good-looking.,Tom yakışıklı.
Tom is good-natured.,Tom iyi huylu.
Tom is graying fast.,Tom hızlı kırlaşıyor.
Tom is grown up now.,Tom şimdi büyümüş.
Tom is hard at work.,Tom iş başında serttir.
Tom is hard to beat.,Tom'u yenmek zor.
Tom is hard-working.,Tom çalışkandır.
Tom is having lunch.,Tom öğle yemeği yiyor.
Tom is heading home.,Tom eve gidiyor.
Tom is heading west.,Tom batıya gidiyor.
Tom is helping Mary.,Tom Mary'ye yardımcı oluyor.
Tom is helping them.,Tom onlara yardım ediyor.
Tom is here already.,Tom zaten burada.
Tom is here for you.,Tom senin için burada.
Tom is here to help.,Tom yardım etmek için burada.
Tom is here to stay.,Tom kalmak için burada.
Tom is here to talk.,Tom konuşmak için burada.
Tom is here with me.,Tom burada benimle.
Tom is here with us.,Tom bizimle birlikte burada.
Tom is his own boss.,Tom kendi patronu.
Tom is hitting Mary.,Tom Mary'ye vuruyor.
Tom is housesitting.,Tom birinin evine göz kulak oluyor.
Tom is hungry again.,Tom yine aç.
Tom is hypocritical.,Tom ikiyüzlü.
Tom is ignoring you.,Tom seni görmezden geliyor.
Tom is in Australia.,Tom Avustralya'da.
Tom is in a meeting.,Tom bir görüşmededir.
Tom is in bad shape.,Tom kötü durumda.
Tom is in detention.,Tom tutuklu.
Tom is in handcuffs.,Tom kelepçeli.
Tom is in hot water.,Tom'un başı dertte.
Tom is in hot water.,Tom hapı yuttu.
Tom is in hot water.,Tom ayvayı yedi.
Tom is in hot water.,Tom'un başı belada.
Tom is in hot water.,Tom zorluk içinde.
Tom is in hot water.,Tom sıkıntıda.
Tom is in my office.,Tom benim ofisimde.
Tom is in my office.,Tom benim büromdadır.
Tom is in no danger.,Tom tehlikede değil.
Tom is in remission.,Tom düzeliyor.
Tom is in the attic.,Tom tavan arasında.
Tom is in the wrong.,Tom yanılıyor.
Tom is inarticulate.,Tom dilsiz.
Tom is inconsistent.,Tom tutarsızdır.
Tom is incorrigible.,Tom ıslah olmaz.
Tom is intellectual.,Tom aydındır.
"Tom is invited, too.",Tom da davet edildi.
Tom is irresistible.,Tom çok çekici.
"Tom is jealous, too.",Tom da kıskanç.
Tom is jumping rope.,Tom ip atlıyor.
Tom is just a child.,Tom sadece bir çocuk.
Tom is just careful.,Tom sadece dikkatli.
Tom is just jealous.,Tom sadece kıskanç.
Tom is just kidding.,Tom sadece dalga geçiyor.
Tom is just leaving.,Tom sadece gidiyor.
Tom is just like me.,Tom tıpkı benim gibi.
Tom is just like me.,Tom tam bana benziyor.
Tom is just like us.,Tom da bizim gibi biri.
Tom is just like us.,"Tom, bizlerden biri."
Tom is just like us.,Tom içimizden biri.
Tom is just looking.,Tom sadece bakıyor.
Tom is just nervous.,Tom sadece sinirli.
Tom is just outside.,Tom henüz dışarıda.
Tom is kind of bald.,Tom biraz kel.
Tom is kind of busy.,Tom biraz meşgul.
Tom is kind of cute.,Tom biraz sevimli.
Tom is kind of late.,Tom biraz geç kaldı.
Tom is kind of lazy.,Tom biraz tembel.
Tom is kind of tall.,Tom biraz uzun boylu.
Tom is kind to Mary.,Tom Mary'ye karşı kibardır.
Tom is kissing Mary.,Tom Mary'yi öpüyor.
Tom is last in line.,Tom sırada sonuncuydu.
Tom is leaving home.,Tom evden ayrılıyor.
Tom is leaving soon.,Tom yakında gidiyor.
Tom is legally dead.,Tom yasal olarak öldü.
Tom is level-headed.,Tom aklı başında.
Tom is looking good.,Tom iyi görünüyor.
Tom is losing blood.,Tom kan kaybediyor.
Tom is lying asleep.,Tom uyuyor.
Tom is lying in bed.,Tom yatakta yatıyor.
Tom is lying to you.,Tom size yalan söylüyor.
Tom is making faces.,Tom somurtuyor.
Tom is manipulative.,Tom çıkarcı.
Tom is multilingual.,Tom çok dilli.
Tom is my assistant.,Tom benim yardımcım.
Tom is my bodyguard.,Tom benim korumam.
Tom is my boyfriend.,Tom benim erkek arkadaşım.
Tom is my boyfriend.,Tom benim sevgilim.
Tom is my classmate.,Tom benim sınıf arkadaşımdır.
Tom is my colleague.,Tom benim iş arkadaşım.
Tom is my colleague.,Tom benim meslektaşım.
Tom is near-sighted.,Tom miyoptur.
Tom is near-sighted.,Tom yakın görüşlüdür.
Tom is nearly blind.,Tom neredeyse kör.
"Tom is nervous, too.",Tom da sinirli.
Tom is never around.,Tom asla buralarda değil.
Tom is no different.,Tom farklı değil.
Tom is no economist.,Tom bir ekonomist değildir.
Tom is no exception.,Tom bir istisna değildir.
Tom is no gentleman.,Tom bir beyefendi değil.
Tom is not a member.,Tom bir üye değil.
Tom is not an idiot.,Tom idiot değildir.
Tom is not an idiot.,Tom bir salak değil.
Tom is not here now.,Tom artık burada değil.
Tom is not to blame.,Tom suçlanmayacak.
Tom is now deceased.,Tom şu anda ölmüş.
Tom is now homeless.,Tom artık evsiz.
Tom is now homeless.,Tom şimdi evsiz.
Tom is now studying.,Tom şimdi okuyor.
Tom is now the boss.,Tom şimdi patron.
Tom is now thirteen.,Tom şimdi on üç yaşında.
Tom is often absent.,Tom sık sık yok.
Tom is on a mission.,Tom bir görevde.
Tom is on death row.,Tom ölüm hücresinde.
Tom is on the beach.,Tom sahilde.
Tom is on the phone.,Tom telefonda.
Tom is on the plane.,Tom uçakta.
Tom is on the porch.,Tom verandada.
Tom is on the radio.,Tom radyoda.
Tom is on the train.,Tom trende.
Tom is on the wagon.,Tom içkiyi bırakmış.
Tom is only a child.,Tom sadece bir çocuk.
Tom is our employee.,Tom bizim çalışanımızdır.
Tom is our neighbor.,Tom bizim komşumuz.
Tom is out of shape.,Tom kondisyonsuz.
Tom is out of sugar.,Tom'un şekeri bitti.
Tom is out shopping.,Tom dışarıda alışveriş yapıyor.
Tom is out to lunch.,Tom öğle yemeğine çıktı.
Tom is overdoing it.,Tom onu abartıyor.
Tom is overreacting.,Tom aşırı tepki veriyor.
Tom is partly right.,Tom kısmen haklı.
Tom is playing golf.,Tom golf oynuyor.
Tom is pretty sharp.,"Tom, oldukça keskin biri."
Tom is pretty tired.,Tom çok mutlu.
Tom is pretty tough.,Tom oldukça sert.
Tom is pretty upset.,Tom oldukça üzgün.
Tom is probably hot.,Tom muhtemelen sıcaktır.
Tom is proud of you.,Tom seninle gurur duyuyor.
Tom is quite a poet.,Tom tam bir şair.
Tom is quite greedy.,Tom oldukça açgözlü.
Tom is quite honest.,Tom oldukça dürüst.
Tom is quite limber.,Tom oldukça esnek.
Tom is quite strong.,Tom oldukça güçlü.
Tom is quite stupid.,Tom oldukça aptal.
Tom is quite touchy.,Tom oldukça alıngan.
Tom is real excited.,Tom gerçekten heyecanlı.
Tom is really angry.,Tom gerçekten kızgın.
Tom is really drunk.,Tom gerçekten sarhoş.
Tom is really funny.,Tom gerçekten komik.
Tom is really great.,Tom gerçekten harika.
Tom is really lucky.,Tom gerçekten şanslı.
Tom is really obese.,Tom gerçekten obez.
Tom is really quick.,Tom gerçekten hızlı.
Tom is really quiet.,Tom gerçekten sakin.
Tom is really smart.,Tom gerçekten akıllı.
Tom is really sorry.,Tom gerçekten üzgün.
Tom is really upset.,Tom gerçekten üzgün.
Tom is right-handed.,Tom sağlaktır.
Tom is running late.,Tom geç kalıyor.
Tom is sharp-witted.,Tom keskin zekalı.
Tom is sleeping now.,Tom şimdi uyuyor.
Tom is slowing down.,Tom yavaşlıyor.
Tom is somewhat shy.,Tom biraz utangaç.
Tom is sound asleep.,Tom derin uykuda.
Tom is spying on us.,Tom bizi gözetliyor.
Tom is still abroad.,Tom hâlâ yurt dışında.
Tom is still active.,Tom hâlâ aktif.
Tom is still afraid.,Tom hâlâ korkuyor.
Tom is still around.,Tom hâlâ bu civarda.
Tom is still asleep.,Tom hâlâ uykuda.
Tom is still chubby.,Tom hâlâ tombul.
Tom is still crying.,Tom hâlâ ağlıyor.
Tom is still eating.,Tom hala yiyor.
Tom is still groggy.,Tom hâlâ halsiz.
Tom is still hiding.,Tom hala gizliyor.
Tom is still hungry.,Tom hâlâ aç.
Tom is still in bed.,Tom hâlâ yatakta.
Tom is still inside.,Tom hâlâ içeride.
Tom is still lonely.,Tom hala yalnız.
Tom is still nimble.,Tom hâlâ çevik.
Tom is still online.,Tom hâlâ çevrim içi.
Tom is still scared.,Tom hâlâ korkuyor.
Tom is still single.,Tom hâlâ bekar.
Tom is still skinny.,Tom hâlâ sıska.
Tom is still sleepy.,Tom hâlâ uykulu.
Tom is still unsure.,Tom hâlâ emin değil.
Tom is stressed out.,Tom aşırı strese girmiş.
Tom is studying now.,Tom şimdi okuyor.
Tom is such a loser.,Tom böyle bir mağlup.
Tom is such a moron.,Tom böyle bir gerizekalı.
Tom is sure curious.,Tom kesinlikle meraklı.
Tom is sure of that.,Tom bundan emindir.
Tom is sure to come.,Tom kesin gelecek.
Tom is sweating now.,Tom şimdi terliyor.
Tom is swimming now.,Tom şimdi yüzüyor.
Tom is taking a nap.,Tom şekerleme yapıyor.
Tom is taking notes.,Tom not alıyor.
Tom is terribly shy.,Tom korkunç düzeyde utangaçtır.
Tom is texting Mary.,Tom Mary'ye mesaj atıyor.
Tom is the boss now.,Tom artık patron.
Tom is the champion.,Tom şampiyondur.
Tom is the greatest.,Tom en büyük.
Tom is the murderer.,Tom katil.
Tom is the new boss.,Tom yeni patrondur.
Tom is the underdog.,Tom mazlumdur.
Tom is the youngest.,Tom en genç.
Tom is their leader.,Tom onların lideri.
Tom is thick-headed.,Tom aptal.
Tom is thick-headed.,Tom kalın kafalı.
Tom is through here.,Tom tamamen burada.
Tom is tired of you.,Tom senden bıktı.
Tom is too far away.,Tom çok uzakta.
Tom is too trusting.,Tom çok güvenilir.
Tom is totally nuts.,Tom tamamen çılgın.
Tom is truly gifted.,Tom gerçekten yetenekli.
Tom is turning blue.,Tom mavileşiyor.
Tom is turning gray.,Tom kırlaşıyor.
Tom is unbelievable.,Tom inanılmaz.
Tom is undependable.,Tom güvenilmez.
Tom is unprejudiced.,Tom önyargısız.
Tom is unscrupulous.,Tom vicdansız.
Tom is used to that.,Tom buna alışkındır.
Tom is very bashful.,Tom çok utangaç.
Tom is very capable.,Tom çok yetenekli.
Tom is very careful.,Tom çok dikkatli.
Tom is very chipper.,Tom çok şıktır.
Tom is very chipper.,Tom çok neşeli
Tom is very complex.,Tom çok kompleks.
Tom is very cunning.,Tom çok kurnazdır.
Tom is very curious.,Tom çok meraklı.
Tom is very elusive.,Tom çok kaypak.
Tom is very excited.,Tom çok heyecanlı.
Tom is very foolish.,Tom çok aptal.
Tom is very healthy.,Tom çok sağlıklı.
Tom is very helpful.,Tom çok yardımseverdir.
Tom is very hopeful.,Tom çok umutlu.
Tom is very jealous.,Tom çok kıskanç.
Tom is very likable.,Tom çok sevimli.
Tom is very nervous.,Tom çok sinirli.
Tom is very patient.,Tom çok sabırlıdır.
Tom is very popular.,Tom çok popüler.
Tom is very selfish.,Tom çok bencil.
Tom is very serious.,Tom çok ciddi.
Tom is very special.,Tom çok özel.
Tom is very strange.,Tom çok tuhaf.
Tom is very thirsty.,Tom çok susadı.
Tom is very unhappy.,Tom çok mutsuz.
Tom is very unlucky.,Tom çok şanssız.
Tom is very wealthy.,Tom çok zengin.
Tom is very worried.,Tom çok endişeli.
Tom is volunteering.,Tom isteyerek yapıyor.
Tom is wasting time.,Tom zamanını boşa harcıyor.
Tom is watching CNN.,Tom CNN izliyor.
Tom is watching you.,Tom sizi izliyor.
Tom is wearing blue.,Tom mavi giyiyor.
Tom is well dressed.,Tom iyi giyimlidir.
Tom is well off now.,Tom şimdi varlıklı.
Tom is well off now.,Tom şimdi hali vakti yerinde.
Tom is well off now.,Tom şimdi zengin.
Tom is well off now.,Tom şimdi iyi durumda.
Tom is with friends.,Tom arkadaşlarıyla birlikte.
Tom is with someone.,Tom birisi ile birlikte.
Tom is working away.,Tom uzakta çalışıyor.
Tom is working fast.,Tom hızlı çalışıyor.
Tom is working hard.,Tom sıkı çalışıyor.
Tom is working here.,Tom burada çalışıyor.
Tom is working late.,Tom geç vakitlere kadar çalışıyor.
Tom is worried sick.,Tom çok endişeli.
"Tom is worried, too.",Tom da endişeli.
Tom is your brother.,Tom senin erkek kardeşin.
Tom is your teacher.,Tom senin öğretmenin.
Tom isn't a bad boy.,Tom kötü bir çocuk değil.
Tom isn't a bad guy.,Tom kötü bir adam değil.
Tom isn't a bad kid.,Tom kötü bir çocuk değil.
Tom isn't a big guy.,Tom büyük bir çocuk değil.
Tom isn't a big man.,Tom büyük bir adam değil.
Tom isn't a fanatic.,Tom bir fanatik değildir.
Tom isn't a gambler.,Tom bir kumarbaz değildir.
Tom isn't a janitor.,Tom bir kapıcı değil.
Tom isn't a junkman.,Tom bir hurdacı değil.
Tom isn't a quitter.,Tom bir dönek değil.
Tom isn't a recluse.,Tom bir keşiş değil.
Tom isn't a soldier.,Tom bir asker değil.
Tom isn't a student.,Tom öğrenci değil.
Tom isn't a student.,Tom bir öğrenci değil.
Tom isn't a suspect.,Tom bir şüpheli değil.
Tom isn't a teacher.,Tom bir öğretmen değildir.
Tom isn't a tourist.,Tom bir turist değil.
Tom isn't all there.,Tom orada değil.
Tom isn't an artist.,Tom bir sanatçı değil.
Tom isn't an expert.,Tom bir uzman değil.
Tom isn't answering.,Tom cevap vermiyor.
Tom isn't at school.,Tom okulda değil.
Tom isn't available.,Tom müsait değil.
Tom isn't awake yet.,Tom henüz uyanık değil.
Tom isn't blameless.,Tom masum değil.
Tom isn't breathing.,Tom nefes almıyor.
Tom isn't buying it.,Tom onu satın almıyor.
Tom isn't competent.,Tom yetenekli değildir.
Tom isn't confident.,Tom emin değil.
Tom isn't conscious.,Tom bilinçli değil.
Tom isn't convinced.,Tom ikna olmadı.
Tom isn't dangerous.,Tom tehlikeli değil.
Tom isn't dishonest.,Tom sahtekar değil.
Tom isn't energetic.,Tom enerjik değil.
Tom isn't even here.,Tom burada bile değil.
Tom isn't giving up.,Tom vazgeçmiyor.
Tom isn't important.,Tom saygın değildir.
Tom isn't impressed.,Tom etkilenmiş değil.
Tom isn't in Boston.,Tom Boston'da değil.
Tom isn't in charge.,Tom sorumlu değil.
Tom isn't in danger.,Tom tehlikede değil.
Tom isn't like Mary.,Tom Mary'ye benzemiyor.
Tom isn't like that.,Tom ona benzemiyor.
Tom isn't like them.,Tom onlar gibi değil.
Tom isn't listening.,Tom dinlemiyor.
Tom isn't mad at us.,Tom bize kızgın değil.
Tom isn't my client.,Tom benim müşterim değil.
Tom isn't my cousin.,Tom benim kuzenim değil.
Tom isn't my father.,Tom benim babam değil.
Tom isn't my friend.,Tom benim arkadaşım değil.
Tom isn't one of us.,Tom bizden biri değil.
Tom isn't our enemy.,Tom bizim düşmanımız değil.
Tom isn't penniless.,Tom parasız değil.
Tom isn't ready yet.,Tom henüz hazır değildir.
Tom isn't religious.,Tom dindar değildir.
Tom isn't returning.,Tom dönmüyor.
Tom isn't safe here.,Tom burada güvende değil.
Tom isn't satisfied.,Tom memnun değil.
Tom isn't suffering.,Tom acı çekmiyor.
Tom isn't surprised.,Tom şaşırmış değil.
Tom isn't talkative.,Tom konuşkan değil.
Tom isn't that cute.,Tom o kadar sevimli değil.
Tom isn't that dumb.,Tom o kadar aptal değil.
Tom isn't that poor.,Tom o kadar fakir değil.
Tom isn't the enemy.,Tom düşman değil.
Tom isn't the owner.,Tom mal sahibi değil.
Tom isn't there yet.,Tom henüz orada değil.
Tom isn't too happy.,Tom çok mutlu değil.
Tom isn't too smart.,Tom çok akıllı değil.
Tom isn't very busy.,Tom çok meşgul değil.
Tom isn't very kind.,Tom çok nazik değil.
Tom isn't very mean.,Tom çok cimri değil.
Tom isn't very neat.,Tom çok düzenli değil.
Tom isn't very nice.,Tom çok hoş değil.
Tom isn't very sick.,Tom çok hasta değil.
Tom isn't very tall.,Tom çok uzun boylu değil.
Tom isn't very well.,Tom çok iyi değil.
Tom isn't with them.,Tom onlarla birlikte değil.
Tom joined the army.,Tom orduya katıldı.
Tom just got dumped.,Tom az önce terk edildi.
Tom just kept going.,Tom gitmeye devam etti.
Tom just needs help.,Tom'un sadece yardıma ihtiyacı var.
Tom just won't stop.,Tom sadece durmayacak.
Tom keeps the books.,Tom defterleri tutar.
Tom kept good notes.,Tom iyi notlar tuttu.
Tom kept his hat on.,Tom şapkasını çıkarmadı.
Tom kept hitting me.,Tom bana vurmaya devam etti.
Tom kept me company.,Tom bana eşlik etti.
Tom kept me waiting.,Tom beni bekletti.
Tom kept my lighter.,Tom çakmağımı tuttu.
Tom kept on singing.,Tom şarkı söylemeyi sürdürdü.
Tom kept on talking.,Tom konuşmaya devam etti.
Tom kept on walking.,Tom yürümeye devam etti.
Tom kept on working.,Tom çalışmaya devam etti.
Tom kept practicing.,Tom pratik yapmaya devam etti.
Tom kept scribbling.,Tom karalamaya devam etti.
Tom kept teasing me.,Tom benimle alay etmeye devam etti.
Tom kept the letter.,Tom mektubu tuttu.
Tom kicked the ball.,Tom topu tekmeledi.
Tom killed his wife.,Tom karısını öldürdü.
Tom knew I was busy.,Tom meşgul olduğumu biliyordu.
Tom knew about this.,Tom bunun hakkında biliyordu.
Tom knew everything.,Tom her şeyi biliyordu.
Tom knew the answer.,Tom cevabı biliyordu.
Tom knew the reason.,Tom nedeni biliyordu.
Tom knew what to do.,Tom ne yapacağını biliyordu.
Tom knocked lightly.,Tom kapıyı hafifçe çaldı.
Tom knows I'm right.,Tom haklı olduğumu biliyor.
Tom knows Mary died.,"Tom, Mary'nin öldüğünü biliyor."
Tom knows Mary lied.,Tom Mary'nin yalan söylediğini biliyor.
Tom knows Mary lied.,"Tom, Mary'nin yalan söylediğini bilir."
Tom knows Mary well.,"Tom, Mary'yi iyi tanır."
Tom knows everybody.,Tom herkesi tanıyor.
Tom knows his stuff.,Tom eşyasını bilir.
Tom knows it's over.,Tom onun bittiğini biliyor.
Tom knows it's true.,Tom bunun gerçek olduğunu biliyor.
Tom knows my number.,Tom benim numaramı biliyor.
Tom knows no French.,Tom hiç Fransızca bilmez.
Tom knows something.,Tom bir şey biliyor.
Tom knows the drill.,Tom ne yapılması gerektiğini bilir.
Tom knows the risks.,Tom riskleri bilir.
Tom knows the rules.,Tom kuralları biliyor.
Tom knows the score.,Tom skoru bilir.
Tom knows the truth.,Tom gerçeği biliyor.
Tom knows what's up.,"Tom, ne olduğunu biliyor."
Tom laughed at Mary.,Tom Mary'ye güldü.
Tom laughed quietly.,Tom sessizce güldü.
Tom lay on his back.,Tom sırtüstü uzandı.
Tom left Mary alone.,"Tom, Mary'yi yalnız bıraktı."
Tom left for Boston.,Tom Boston'a gitti.
Tom left in a hurry.,Tom aceleyle ayrıldı.
Tom left in disgust.,Tom tiksinti içinde ayrıldı.
Tom left on his own.,Tom kendi başına gitti.
Tom left right away.,Tom derhal terk etti.
Tom left without me.,Tom bensiz gitti.
Tom left work early.,Tom işten erken ayrıldı.
Tom let Mary escape.,"Tom, Mary'nin kaçmasına izin verdi."
Tom let me sleep in.,Tom geç saatlere kadar uyumama izin verdi.
Tom let out a belch.,Tom geğirdi.
Tom let out a groan.,Tom bir inilti çıkardı.
Tom let the cat out.,Tom kedisinin dışarı çıkmasına izin verdi.
Tom let the dog out.,Tom köpeği bıraktı.
Tom let us all down.,Tom hepimizi üzdü.
Tom let us all down.,Tom hepimizi hayal kırıklığına uğrattı.
Tom licked his lips.,Tom dudaklarını yaladı.
Tom lied to my face.,Tom yüzüme karşı yalan söyledi.
Tom lied to the FBI.,Tom FBI'ya yalan söyledi.
Tom lied under oath.,Tom yemin altında yalan söyledi.
Tom liked Australia.,"Tom, Avustralya'yı beğendi."
Tom liked that idea.,Tom o fikri beğendi.
Tom liked the scarf.,Tom fuları beğendi.
Tom liked this idea.,Tom bu fikri sevdi.
Tom liked to gamble.,Tom kumar oynamayı sevdi.
Tom liked to travel.,Tom seyahat etmeyi sevdi.
Tom likes adventure.,Tom macerayı sever.
Tom likes all of us.,Tom hepimizi seviyor.
Tom likes attention.,Tom ilgiyi sever.
Tom likes brunettes.,Tom esmerleri sever.
Tom likes chocolate.,Tom çikolatadan hoşlanır.
Tom likes good food.,Tom iyi yemeği sever.
Tom likes hot curry.,Tom sıcak köriyi sever.
Tom likes ice cream.,Tom dondurma seviyor.
Tom likes spaghetti.,Tom spagettiyi seviyor.
Tom likes that best.,Tom en çok onu seviyor.
Tom likes that idea.,Tom o fikri seviyor.
Tom likes the ocean.,Tom okyanusu seviyor.
Tom likes them both.,Tom onların ikisini de seviyor.
Tom likes to gamble.,Tom kumar oynamayı sever.
Tom likes to garden.,Tom bahçıvanlık yapmayı sever.
Tom likes to travel.,Tom seyahat etmekten hoşlanır.
Tom likes traveling.,Tom seyahat etmeyi sever.
Tom likes you a lot.,Tom seni çok seviyor.
Tom listens to Mary.,Tom Mary'yi dinliyor.
Tom listens to jazz.,Tom jazz dinler.
Tom lit a cigarette.,Tom bir sigara yaktı.
Tom lit the candles.,Tom mumları yaktı.
Tom lived in Boston.,"Tom, Boston'da yaşadı."
Tom lived next door.,Tom bitişikte yaşadı.
Tom lived on a farm.,Tom bir çiftlikte yaşadı.
Tom lives in Boston.,Tom Boston'da yaşıyor.
Tom lives in Boston.,Tom Boston'da yaşar.
Tom lives in a slum.,Tom gecekonduda yaşıyor.
Tom lives near Mary.,Tom Mary'ye yakın yaşıyor.
Tom lives near Mary.,Tom Mary'nin yakınında yaşıyor.
Tom lives near here.,Tom buraya yakın yaşıyor.
Tom lives next door.,Tom yandaki kapıda yaşıyor.
Tom lives on a boat.,Tom bir teknede yaşıyor.
Tom locked his door.,Tom kapısını kilitledi.
Tom locked the door.,Tom kapıyı kilitledi.
Tom looked appalled.,Tom dehşete düşmüş görünüyordu.
Tom looked confused.,Tom kafası karışmış görünüyordu.
Tom looked defeated.,Tom mağlup görünüyordu.
Tom looked fatigued.,Tom yorulmuş görünüyordu.
Tom looked hesitant.,Tom tereddütlü görünüyordu.
Tom looked offended.,Tom kırgın görünüyordu.
Tom looked relieved.,Tom rahatlamış görünüyordu.
Tom looked startled.,Tom şaşkın görünüyordu.
Tom looked terrible.,Tom korkunç görünüyordu.
Tom looked unshaken.,Tom sağlam görünüyordu.
Tom looked up at me.,Tom bana baktı.
Tom looked very old.,Tom çok yaşlı görünüyordu.
Tom looked very sad.,Tom çok üzgün görünüyordu.
Tom looks concerned.,Tom ilgili görünüyor.
Tom looks confident.,Tom kendinden emin görünüyor.
Tom looks depressed.,Tom depresif görünüyor.
Tom looks desperate.,Tom umutsuz görünüyor.
Tom looks different.,Tom farklı görünüyor.
Tom looks dignified.,Tom ağırbaşlı görünüyor.
Tom looks disgusted.,Tom iğrenmiş görünüyor.
Tom looks disturbed.,Tom rahatsız görünüyor.
Tom looks exhausted.,Tom bitkin görünüyor.
Tom looks fantastic.,Tom şahane görünüyor.
Tom looks horrified.,Tom dehşete düşmüş görünüyor.
Tom looks impatient.,Tom sabırsız görünüyor.
Tom looks impressed.,Tom etkilenmiş görünüyor.
Tom looks indignant.,Tom öfkeli görünüyor.
Tom looks intrigued.,Tom kandırılmış görünüyor.
Tom looks irritated.,Tom rahatsız görünüyor.
Tom looks like John.,"Tom, John gibi görünüyor."
Tom looks like John.,"Tom, John'a benziyor."
Tom looks miserable.,Tom sefil görünüyor.
Tom looks mortified.,Tom utanmış görünüyor.
Tom looks perplexed.,Tom aklı karışmış görünüyor.
