input_text,target_text
Sleep tight.,İyi uykular.
Speak to me.,Benimle konuş.
Speed it up.,Onu hızlandır.
Stand aside.,Kenara çekilin.
Stand still!,Kıpırdama!
Stand still!,Kımıldama!
Stand still!,Hareketsiz kal!
Stand still.,Hareket etme.
Start again.,Tekrar başla.
Stay in bed.,Yatakta kal.
Stay inside.,İçerde kal.
Step inside.,Gir.
Stick to it!,Onu yapmaya devam et.
Stop crying.,Ağlamayı bırak.
Stop crying.,Ağlamayı kes.
Stop it now.,Onu şimdi durdur.
Stop moving!,Hareket etme.
Stop trying.,Denemeyi bırak.
Stop! Thief!,Dur! Hırsız!
Take a bath.,Bir banyo yapın.
Take a bite.,Bir lokma alın.
Take a card.,Bir kart al.
Take a look.,Bir göz at.
Take a rest.,Dinlen.
Take a seat.,Oturun.
Take a walk.,Yürüyüşe çıkın.
Take action.,Harekete geç.
Take it all.,Onun hepsini al.
Take my car.,Arabamı al.
Talk slower.,Daha yavaş konuş.
Talk to Tom.,Tom ile konuş.
"Tea, please.",Çay lütfen.
Tell Tom no.,Tom'a hayır de.
Tell me why.,Bana sebebini söyle.
Tell me why?,Nedenini söyle?
That helped.,"O, işe yaradı."
That is all.,Hepsi o kadar.
That was it.,O buydu.
That was me.,O bendim.
That worked.,"O, işe yaradı."
That's cool.,Çok havalı.
That's cute.,O sevimli.
That's done.,O hazır.
That's dumb.,Bu aptalca.
That's easy.,Bu kolay.
That's fair.,Bu adil.
That's free.,O ücretsiz.
That's good.,O iyi.
That's hers.,O onunki.
That's huge.,O kocaman.
That's icky.,O iğrenç.
That's lame.,Bu malca.
That's life.,Hayat bu.
That's mine.,O benimki.
That's nice.,O güzel.
That's okay.,Sorun yok.
That's over.,O bitti.
That's soft.,O yumuşak.
That's them.,O onlar oluyor.
That's ugly.,Bu çirkin.
That's ugly.,O çirkin.
That's wise.,O akıllı.
The TV's on.,TV açık.
There he is.,İşte o.
There it is.,İşte o.
There's Tom.,Tom orada.
They burned.,Onlar yandı.
They called.,Onlar aradı.
They danced.,Onlar dans etti.
They did it.,Onlar yaptı.
They got it.,Onlar onu aldılar.
They got up.,Onlar kalktı.
They hugged.,Onlar sarıldı.
They kissed.,Onlar öpüştü.
They may go.,Onlar gidebilirler.
They obeyed.,Onlar itaat etti.
They saw me.,Onlar beni gördüler.
They smiled.,Onlar gülümsedi.
They waited.,Onlar bekledi.
They walked.,Onlar yürüdü.
They yelled.,Onlar bağırdı.
They're bad.,Onlar kötü.
They're fat.,Onlar şişmanlar.
They're new.,Onlar yenidir.
They're old.,Onlar yaşlı.
They're red.,Onlar kırmızı.
Think again.,Tekrar düşün.
This is Tom.,"Bu, Tom."
This is bad.,Bu kötüdür.
This is big.,Bu büyük.
This is fun.,Bu eğlenceli.
This is his.,Bu onun.
This is ice.,Bu buzdur.
This is mad.,Bu deli.
This is new.,Bu yenidir.
This is odd.,Bu garip.
This stinks.,Bu iğrenç kokuyor.
Tom arrived.,Tom geldi.
Tom ate out.,Tom dışarıda yemek yedi.
Tom beat me.,Tom beni yendi.
Tom blinked.,Tom göz kırptı.
Tom blushed.,Tom kızardı.
Tom came by.,Tom ziyaret etti.
Tom came in.,Tom içeri girdi.
Tom can win.,Tom kazanabilir.
Tom changed.,Tom değişti.
Tom cheated.,Tom kopya çekti
Tom cheered.,Tom tezahürat yaptı.
Tom clapped.,Tom alkışladı.
Tom coughed.,Tom öksürdü.
Tom crashed.,Tom şiddetle çarptı.
Tom cringed.,Tom yaltaklık etti.
Tom decided.,Tom karar verdi.
Tom did lie.,Tom yalan söyledi.
Tom drowned.,Tom boğuldu.
Tom escaped.,Tom kaçtı.
Tom exhaled.,Tom üfledi.
Tom fainted.,Tom bayıldı.
Tom frowned.,Tom kaşlarını çattı.
Tom gave up.,Tom vazgeçti.
Tom gets it.,Tom onu alır.
Tom giggled.,Tom kıkırdadı.
Tom gloated.,Tom sinsice sevindi.
Tom got big.,Tom büyük kazandı.
Tom got bit.,Tom birazcık kazandı.
Tom got fat.,Tom şişmanladı.
Tom got mad.,Tom sinirlendi.
Tom grinned.,Tom sırıttı.
Tom groaned.,Tom inledi.
Tom grunted.,Tom homurdandı.
Tom had fun.,Tom eğlendi.
Tom has OCD.,Tom'un obsesif kompulsif bozukluğu var.
Tom hurt me.,Tom bana zarar verdi.
Tom inhaled.,Tom soluk aldı.
Tom is a DJ.,Tom bir DJ.
Tom is back.,Tom geri geldi.
Tom is bald.,Tom kel.
Tom is busy.,Tom meşgul.
Tom is calm.,Tom sakin.
Tom is cold.,Tom üşüyor.
Tom is cool.,Tom sakindir.
Tom is cute.,Tom şirindir.
Tom is dead.,Tom öldü.
Tom is deaf.,Tom sağırdır.
Tom is done.,Tom hazırdır.
Tom is down.,Tom aşağıda.
Tom is evil.,Tom kötüdür.
Tom is fair.,Tom adildir.
Tom is fast.,Tom hızlı.
Tom is free.,Tom özgür.
Tom is full.,Tom toktur.
Tom is glum.,Tom asık suratlı.
Tom is gone.,Tom ölmüş.
Tom is grim.,Tom acımasız.
Tom is here.,Tom burada.
Tom is high.,Tom sarhoş.
Tom is high.,Tom kafayı bulmuş.
Tom is high.,Tom'un kafası güzel.
Tom is high.,Tom uyuşturucu almış.
Tom is home.,Tom evde.
Tom is huge.,Tom çok iri.
Tom is hurt.,Tom yaralandı.
Tom is kind.,Tom naziktir.
Tom is last.,Tom sonuncu.
Tom is last.,Tom sonuncu kişi.
Tom is late.,Tom geç kaldı.
Tom is lazy.,Tom tembeldir.
Tom is lost.,Tom kayboldu.
Tom is loud.,Tom gürültülüdür.
Tom is mean.,Tom cimri.
Tom is meek.,Tom ezik.
Tom is neat.,Tom düzenli.
Tom is next.,Tom daha sonra.
Tom is next.,Sıradaki Tom.
Tom is nice.,Tom hoş.
Tom is nosy.,Tom meraklı.
Tom is numb.,Tom uyuşmuş.
Tom is nuts.,Tom deli.
Tom is pale.,Tom solgun.
Tom is poor.,Tom fakirdir.
Tom is rich.,Tom zengin.
Tom is rude.,Tom kaba.
Tom is safe.,Tom güvende.
Tom is sexy.,Tom seksidir.
Tom is sick.,Tom hasta.
Tom is slow.,Tom yavaş.
Tom is sure.,Tom emin.
Tom is tall.,Tom uzun boylu.
Tom is thin.,Tom zayıf.
Tom is tidy.,Tom düzenli.
Tom is vain.,Tom kendini beğenmiş.
Tom is warm.,Tom cana yakın.
Tom is wary.,Tom temkinli.
Tom is weak.,Tom güçsüz.
Tom is well.,Tom iyi.
Tom is wise.,Tom akıllı.
Tom kneeled.,Tom diz çöktü.
Tom knew it.,Tom bunu biliyordu.
Tom laughed.,Tom güldü.
Tom left it.,Tom onu bıraktı.
Tom left me.,Tom beni terk etti.
Tom listens.,Tom dinler.
Tom lost it.,Tom onu kaybetti.
Tom made it.,Onu Tom yaptı.
Tom may die.,Tom ölebilir.
Tom noticed.,Tom fark etti.
Tom paid me.,Tom bana ödedi.
Tom prepaid.,Tom ön ödeme yaptı.
Tom ran off.,Tom kaçtı.
Tom refused.,Tom reddetti.
Tom relaxed.,Tom rahatladı.
Tom retired.,Tom emekli oldu.
Tom said no.,Tom hayır dedi.
Tom saw her.,Tom onu gördü.
Tom saw him.,Tom onu gördü.
Tom saw you.,Tom seni gördü.
Tom scoffed.,Tom alay etti.
Tom shot me.,Tom beni vurdu.
Tom shouted.,Tom bağırdı.
Tom shut up.,Tom sustu.
Tom slipped.,Tom kaydı.
Tom smirked.,Tom sırıttı.
Tom sneered.,Tom küçümseyerek güldü.
Tom sneezed.,Tom hapşırdı.
Tom sniffed.,Tom burnunu çekti.
Tom stopped.,Tom durdu.
Tom sweated.,Tom terledi.
Tom teaches.,Tom öğretir.
Tom told me.,Tom bana söyledi.
Tom told us.,Tom bize söyledi.
Tom took it.,Tom onu aldı.
Tom tripped.,Tom'un ayağı takıldı.
Tom vomited.,Tom kustu.
Tom was big.,Tom büyüktü.
Tom was fun.,Tom eğlenceliydi.
Tom was hit.,Tom'a vuruldu.
Tom was hot.,Tom sıcaktı.
Tom was ill.,Tom hastaydı.
Tom was mad.,Tom çılgındı.
Tom was old.,Tom yaşlıydı.
Tom was out.,Tom dışarıdaydı.
Tom was sad.,Tom üzgündü.
Tom was shy.,Tom utangaçtı.
Tom was wet.,Tom ıslaktı.
Tom will go.,Tom gidecek.
Tom woke up.,Tom uyandı.
Tom'll call.,Tom arayacak.
Tom'll come.,Tom gelecek.
Tom'll know.,Tom bilecek.
Tom'll live.,Tom yaşayacak.
Tom'll lose.,Tom kaybedecek.
Tom'll quit.,Tom bırakacak.
Tom'll stay.,Tom kalacak.
Tom'll talk.,Tom konuşacak.
Tom'll wait.,Tom bekleyecek.
Tom's alert.,Tom tetikte.
Tom's alive.,Tom yaşıyor.
Tom's alone.,Tom yalnız.
Tom's angry.,Tom kızgın.
Tom's awake.,Tom uyanık.
Tom's bored.,Tom sıkılıyor.
Tom's crazy.,Tom deli.
Tom's cruel.,Tom zalimdir.
Tom's cruel.,Tom zalim.
Tom's drunk.,Tom sarhoş.
Tom's dying.,Tom ölüyor.
Tom's early.,Tom erken geldi.
Tom's flaky.,Tom garip.
Tom's funny.,Tom eğlenceli.
Tom's great.,Tom harika.
Tom's happy.,Tom mutludur.
Tom's lucky.,Tom şanslı.
Tom's older.,Tom daha yaşlıdır.
Tom's pushy.,Tom saldırgan.
Tom's right.,Tom haklı.
Tom's smart.,Tom akıllı.
Tom's sorry.,Tom üzgün.
Tom's tipsy.,Tom sarhoş.
Tom's tired.,Tom yorgun.
Tom's tired.,Tom yorgundur.
Tom's tough.,Tom zorlu.
Tom's upset.,Tom üzgün.
Tom's weird.,Tom tuhaf.
Tom's wrong.,Tom hatalı.
Tom's young.,Tom gençtir.
Trust in me.,Bana güven.
Try that on.,Onu deneyin.
Try this on.,Bunu deneyin.
Try to rest.,Dinlenmeye çalış.
Turn around.,Arkanı dön.
Turn it off.,Onu kapatın.
Turn on CNN.,CNN'i açın.
Turn on CNN.,CNN'i aç.
Use caution.,Dikkatli kullanın.
Vote for me!,Benim için oy verin!
Wait for me.,Beni bekle.
Wait for me.,Beni bekle!
Wait for us.,Bizi bekle.
Wake Tom up.,Tom'u uyandır.
Wake him up.,Onu uyandır.
Wake up Tom.,Uyan Tom.
Walk slowly.,Yavaş yavaş yürüyün.
War is evil.,Savaş kötüdür.
Was I wrong?,Ben hatalı mıydım?
Was it cold?,Soğuk muydu?
Was it good?,İyi miydi?
Was it true?,Doğru muydu?
We all know.,Hepimiz biliyoruz.
We all quit.,Hepimiz bıraktık.
We all sing.,Hepimiz şarkı söyleriz.
We all work.,Hepimiz çalışıyoruz.
We are boys.,Biz erkek çocuklarız.
We are free!,Özgürüz!
We are here.,Buradayız.
We are home.,Evdeyiz.
We are late.,Geç kaldık.
We are lost.,Kaybolduk.
We are sick.,Hastayız.
We ate eggs.,Biz yumurta yedik.
We both won.,İkimiz de kazandık.
We broke up.,Biz ayrıldık.
We can hear.,Duyabiliriz.
We can help.,Yardım edebiliriz.
We can meet.,Tanışabiliriz.
We can rest.,Dinlenebiliriz.
We can swim.,Biz yüzebiliriz.
We can talk.,Konuşabiliriz.
We can wait.,Bekleyebiliriz.
We can't go.,Gidemeyiz.
We did fine.,İyi yaptık.
We did that.,Onu yaptık.
We feel bad.,Kötü hissediyoruz.
We found it.,Onu bulduk.
We got away.,Kaçtık.
We got lost.,Kaybolduk.
We hate Tom.,Tom'dan nefret ediyoruz.
We help Tom.,Tom'a yardım ederiz.
We just met.,Az önce buluştuk.
We know Tom.,Biz Tom'u tanıyoruz.
We know him.,Biz onu tanırız.
We know why.,Nedenini biliyoruz.
We know you.,Sizi tanıyoruz.
We like Tom.,Tom'dan hoşlanıyoruz.
We like him.,Onu seviyoruz.
We like you.,Seni beğeniyoruz.
We love Tom.,Tom'u seviyoruz.
We love you.,Seni seviyoruz.
We miss Tom.,Tom'u özlüyoruz.
We miss you.,Seni özlüyoruz.
We must act.,Hareket etmeliyiz.
We must run.,Koşmalıyız.
We must try.,Denemeliyiz.
We need Tom.,Tom'a ihtiyacımız var.
We need you.,Sana ihtiyacımız var.
We promised.,Söz verdik.
We remember.,Biz hatırlıyoruz.
We sat down.,Oturduk.
We split up.,Biz ayrıldık.
We stole it.,Onu çaldık.
We survived!,Hayattayız!
We survived.,Hayatta kaldık.
We think so.,Biz öyle düşünüyoruz.
We want Tom.,Tom'u istiyoruz.
We want one.,Bir tane istiyoruz.
We went out.,Dışarıya çıktık.
We'll be OK.,İyi olacağız.
We'll check.,Biz kontrol edeceğiz.
We'll dance.,Dans edeceğiz.
We'll do it.,Bunu yapacağız.
We'll drive.,Biz araba süreceğiz.
We'll fight.,Biz mücadele edeceğiz.
We'll hurry.,Biz acele edeceğiz.
We'll leave.,Biz gideceğiz.
We'll share.,Paylaşacağız.
We'll shoot.,Ateş edeceğiz.
We'll stand.,Biz ayakta duracağız.
We'll start.,Biz başlayacağız.
We're alone.,Yalnızız.
We're angry.,Biz öfkeliyiz.
We're armed.,Biz silahlıyız.
We're awake.,Biz uyanığız.
We're bored.,Biz sıkıldık.
We're broke.,Biz meteliksiziz.
We're clean.,Biz temiziz.
We're close.,Biz yakınız.
We're crazy.,Biz deliyiz.
We're dizzy.,Biz şaşkınız.
We're dying.,Biz ölüyoruz.
We're early.,Biz erken geldik.
We're going.,Biz gidiyoruz.
We're happy.,Biz mutluyuz.
We're human.,Biz insanlarız.
We're lucky.,Biz şanslıyız.
We're quiet.,Biz sessiziz.
We're right.,Biz haklıyız.
We're saved.,Kurtulduk.
We're smart.,Biz zekiyiz.
We're sorry.,Üzgünüz.
We're stuck.,Sıkıştık.
We're timid.,Biz çekingeniz.
We're tough.,Biz sıkıyız.
We're twins.,Biz ikiziz.
We're upset.,Biz üzgünüz.
We're young.,Biz genciz.
We've eaten.,Biz yedik.
What a drag!,Amma sıkıcı.
What a jerk!,Ne pislik ama!
What a joke!,Ne şaka ama!
What a joke!,Aman ne komik!
What a loss!,Ne kayıp ama!
What a mess!,Ne dağınıklık!
What a pain!,Ne kadar acı.
What a pity!,Yazık.
What a pity!,Ne yazık!
What a team!,Ne ekip ama!
What an ego!,Ne ego ama!
What is art?,Sanat nedir?
What is new?,Son durum ne?
What was it?,Ne oldu?
What'd I do?,Ne yapacaktım?
What's good?,Ne iyidir?
What's next?,Sırada ne var?
What's next?,Sıradaki ne?
What's that?,O nedir?
What's this?,Bu nedir?
Where is he?,O nerededir?
Where is he?,O nerede?
Where is it?,O nerede?
Where was I?,Ben neredeydim?
Where's Tom?,Tom nerede?
Who are you?,Sen kimsin?
Who are you?,Siz kimsiniz?
Who cheated?,Kim aldattı?
Who cheered?,Kim tezahürat yaptı?
Who drew it?,Onu kim çizdi?
Who escaped?,Kim kaçtı?
Who gets it?,Onu kim alır?
Who hit Tom?,Tom'a kim vurdu?
Who hit you?,Sana kim vurdu?
Who is next?,Sıradaki kim?
Who is that?,O kimdir?
Who lost it?,Onu kim kaybetti?
Who made it?,Bunu kim yaptı?
Who owns it?,Kim ona sahip?
Who said it?,Bunu kim söyledi?
Who saw you?,Seni kim gördü?
Who sent it?,Onu kim gönderdi?
Who stopped?,Kim durdu?
Who took it?,Onu kim aldı?
Who'll come?,Kim gelecek?
Who'll cook?,Kim yemek pişirecek?
Who'll sing?,Kim şarkı söyleyecek?
Who's dying?,Kim ölüyor?
Who's first?,İlk olarak kim?
Who's going?,Kim gidiyor?
Who's right?,Kim haklı?
Who's there?,Kim var orada?
Who's there?,Kim var?
Who's tired?,Kim yorgun?
Who's wrong?,Kim hatalı?
Whose is it?,Bu kimin?
Why is that?,Neden?
Will he die?,O ölecek mi?
Will it fit?,Bu uyar mı?
Will you go?,Gidecek misin?
Wood floats.,Tahta yüzer.
Wood floats.,Ahşap yüzer.
Work slowly.,Yavaş yavaş çalış.
Write it up.,Onu yaz.
"Yes, I know.","Evet, biliyorum."
You are big.,Sen büyüksün.
You are mad.,Sen çılgınsın.
You can try.,Deneyebilirsin.
You cheated.,Sen aldattın.
You did lie.,Yalan söyledin.
You did try.,Denedin.
You fainted.,Sen bayıldın.
You go away.,Sen uzaklaş.
You hurt me.,Beni incitiyorsun.
You keep it.,Onu koru.
You know it.,Bunu biliyorsun.
You know me.,Beni tanıyorsun.
You look OK.,İyi görünüyorsun
You lost me.,Beni kaybettin.
You made it.,Bunu sen yaptın.
You may die.,Ölebilirsin.
You may sit.,Oturabilirsin.
You must go.,Gitmelisin.
You need it.,Ona ihtiyacın var.
You need me.,Bana ihtiyacın var.
You need us.,Bize ihtiyacın var.
You said it!,"Evet, doğru!"
You shot me.,Beni vurdun.
You used me.,Beni kullandın.
You used me.,Sen beni kullandın.
You woke me.,Beni uyandırdın.
You'll lose.,Sen kaybedeceksin.
You're back.,Geri geldin.
You're cool.,Sen sakinsin.
You're cute.,Sen tatlısın.
You're done.,Sen hazırsın.
You're evil.,Sen kötüsün.
You're fair.,Sen adilsin.
You're fine.,Sen iyisin.
You're free.,Sen özgürsün.
You're good.,Sen iyisin.
You're here.,Sen buradasın.
You're kind.,Sen naziksin.
You're late.,Geç kaldın.
You're lazy.,Sen tembelsin.
You're lost.,Kayboldunuz.
You're loud.,Sen gürültülüsün.
You're mean.,Sen cimrisin.
You're mine.,Sen benimsin.
You're next.,Sıradaki sensin.
You're nice.,Sen hoşsun.
You're nuts!,Sen delisin!
You're nuts.,Sen delisin.
You're poor.,Siz fakirsiniz.
You're poor.,Sen fakirsin.
You're rich.,Sen zenginsin.
You're rude.,Kabasın.
You're rude.,Sen kabasın.
You're safe.,Sen güvendesin.
You're scum.,Sen pisliksin.
You're sick!,Sen hastasın!
You're sick.,Sen hastasın.
You're thin.,Sen zayıfsın.
You're tidy.,Sen düzenlisin.
You're vain.,Sen kendini beğenmişsin.
You're weak.,Sen güçsüzsün.
You're wise.,Sen akıllısın.
You've lost.,Sen kaybettin.
A bug bit me.,Beni bir böcek ısırdı.
A car cut in.,Bir araba yol kesti.
Abandon ship!,Gemiyi boşaltın!
Abandon ship.,Gemiyi terk edin.
Act your age.,Yaşına göre davran.
All is quiet.,Her şey sakin.
All is still.,Her şey sakin.
All was calm.,Her şey sakindi.
Am I correct?,Ben doğru muyum?
Am I in love?,Ben aşık mıyım?
Am I invited?,Ben davetli miyim?
Am I invited?,Davetli miyim?
Am I on time?,Vaktinde geldim mi?
Anybody here?,Burada kimse var mı?
Anybody home?,Evde kimse yok mu?
Anybody hurt?,Yaralanan var mı?
Anything new?,Yeni bir şey var mı?
Are they new?,Onlar yeni mi?
Are we alone?,Yalnız mıyız?
Are we broke?,Biz meteliksiz miyiz?
Are we ready?,Hazır mıyız?
Are you bald?,Kel misin?
Are you busy?,Meşgul müsün?
Are you cold?,Üşüyor musun?
Are you cops?,Siz polis misiniz?
Are you dead?,Sen ölü müsün?
Are you dead?,Öldün mü?
Are you deaf?,Sen sağır mısın?
Are you done?,Bitirdin mi?
Are you fair?,Sen adil misin?
Are you free?,Boş musun?
Are you full?,Tok musun?
Are you here?,Burada mısın?
Are you home?,Evde misin?
Are you hurt?,Canın yandı mı?
Are you lost?,Kayıp mı oldunuz?
Are you neat?,Sen düzenli misin?
Are you nuts?,Deli misin?
Are you nuts?,Kafayı mı yedin?
Are you safe?,Emin misin?
Are you sane?,Aklı başında mısın?
Are you sick?,Hasta mısın?
Are you sure?,Emin misin?
Are you tall?,Uzun boylu musun?
Are you tidy?,Düzenli misin?
Are you well?,İyi misin?
Ask Mary out.,Mary'ye çıkma teklif et.
Be attentive.,Dikkatli olun.
Be confident.,Kendinden emin ol.
Be merciless.,Acımasız olun.
Be objective.,Tarafsız ol.
Be our guest.,Misafirimiz olun.
Be quiet now.,Şimdi sessiz olun.
Be realistic!,Gerçekçi olun!
Be realistic.,Gerçekçi olun.
Bear with me.,Bana katlan.
"Beef, please.","Sığır, lütfen."
Beer is beer.,Bira biradır.
Blood is red.,Kan kırmızıdır.
Boil one egg.,Bir yumurta kaynat.
Bring Tom in.,Tom'u içeri getir.
Bring a date.,Birini getir.
Bring backup.,Yedek getirin.
Bring him in.,Onu içeri getirin.
Bring my hat.,Şapkamı getir.
Call Tom now.,Şimdi Tom'u arayın.
Call me back.,Beni tekrar ara.
Call the FBI.,FBI'ı ara.
Can I finish?,Bitirebilir miyim?
Can I go now?,Şimdi gidebilir miyim?
Can I see it?,Onu görebilir miyim?
Can I try it?,Onu deneyebilir miyim?
Can I use it?,Onu kullanabilir miyim?
Can Tom cook?,Tom yemek pişirebiliyor mu?
Can Tom sing?,Tom şarkı söyleyebiliyor mu?
Can Tom swim?,Tom yüzebilir mi?
Can Tom walk?,Tom yürüyebiliyor mu?
Can he do it?,O onu yapabilir mi?
Can we do it?,Bunu yapabilir miyiz?
Can we leave?,Gidebilir miyiz?
Can we start?,Başlayabilir miyiz?
Can you come?,Gelebilir misin?
Can you cook?,Yemek yapabilir misin?
Can you hear?,Duyabiliyor musun?
Can you help?,Yardım eder misin?
Can you move?,İlerler misin?
Can you read?,Okuyabilir misin?
Can you sing?,Şarkı söyleyebilir misin?
Can you stay?,Kalabilir misin?
Can you swim?,Sen yüzebiliyor musun?
Can you swim?,Yüzebilir misin?
Can you wait?,Bekleyebilir misin?
Can you walk?,Yürüyebiliyor musunuz?
Can you walk?,Yürüyebilir misin?
Check around.,Etrafını kontrol et.
Check it now.,Şimdi onu kontrol et.
Check it out!,Kontrol et!
Check it out.,Bunu gözden geçir.
Come and see.,Gel ve gör.
Come anytime.,Her zaman gel.
Come at once.,Derhal gel.
Come at once.,Hemen gel.
Come back in.,İçeri geri dön.
Come forward.,Ortaya çık.
Come help me.,Gel bana yardım et.
Come join us.,Gelin bize katılın.
Come on back.,Geri gel.
Come on down.,Hadi aşağıya gidelim.
Come on home.,Hadi eve gidelim.
Come on over.,Buraya gel.
"Come on, Tom.","Hadi, Tom."
Come out now.,Şimdi çık.
Come outside.,Dışarı gel.
Come quickly!,Çabuk gel!
Come quickly.,Çabuk gel.
Come up here.,Buraya gel.
Come with me.,Benimle birlikte gel.
Come with me.,Benimle gelin.
Come with us.,Bizimle gel.
Cool it down.,Onu soğut.
Could we sit?,Oturabilir miyiz?
Count me out.,Ben bu işte yokum.
Count to ten.,Ona kadar say.
Cover for me.,Benim işime bak.
Cut that out!,Kes şunu!
Deal with it.,Onunla ilgilen.
Describe Tom.,Tom'u tanımla.
Did Tom call?,Tom aradı mı?
Did Tom come?,Tom geldi mi?
Did Tom fall?,Tom düştü mü?
Did Tom help?,Tom yardım etti mi?
Did Tom know?,Tom bildi mi?
Did Tom mind?,Tom aldırış etti mi?
Did Tom pray?,Tom dua etti mi?
Did Tom sing?,Tom şarkı söyledi mi?
Did Tom stay?,Tom kaldı mı?
Did Tom swim?,Tom yüzdü mü?
Did Tom vote?,Tom oy verdi mi?
Did you call?,Aradın mı?
Did you help?,Yardım ettin mi?
Did you lose?,Yenildin mi?
Did you sign?,İmzaladın mı?
Did you sing?,Şarkı söyledin mi?
Did you swim?,Yüzdün mü?
Did you vote?,Oy verdin mi?
Do I look OK?,İyi görünüyor muyum?
Do it Monday.,Onu pazartesi yap.
Do it anyway.,Onu bir şekilde yap.
Do it for me.,Bunu benim için yap.
Do it gently.,Onu nazik bir şekilde yap.
Do they know?,Onlar biliyor mu?
Do you agree?,Katılıyor musunuz?
Do you agree?,Katılıyor musun?
Do you dance?,Dans eder misin?
Do you drink?,İçki içer misin?
Do you drive?,Araba kullanır mısın?
Do you smoke?,Sigara içiyor musunuz?
Do you smoke?,Sigara içiyor musun?
Do you snore?,Horlar mısın?
Do your best!,Elinizden geleni yapın!
Do your best.,Elinizden geleni yapın.
Do your duty.,Görevini yap.
Do your work.,İşinizi yapın.
Does it hurt?,Acıyor mu?
Does it work?,İşe yarıyor mu?
Don't ask me.,Bana sormayın.
Don't be coy.,Nazlı olma.
Don't be mad.,Delirme.
Don't be sad.,Üzülmeyin.
Don't be shy.,Utanma.
Don't be shy.,Utangaç olma.
Don't bother.,Rahatsız etmeyin.
Don't bug me.,Beni rahatsız etme.
Don't buy it.,Onu satın almayın.
Don't eat it.,Bunu yemeyin.
Don't fidget.,Kıpırdama.
Don't forget.,Unutma.
Don't get up.,Kalkma.
Don't go yet.,Henüz gitmeyin.
Don't hit me.,Bana vurma.
Don't kid me!,Benimle dalga geçme.
Don't kid me!,Benimle dalga geçme!
Don't let go.,Gitmesine izin vermeyin.
Don't litter.,Yere çöp atmayın.
Don't ramble.,Abuk subuk konuşma.
Don't resist.,Karşı koymayın.
Don't scream.,Çığlık atmayın.
Don't slouch.,Sarkma.
Don't try me.,Beni deneme.
Dress warmly.,Sıkı giyin.
Drive faster.,Daha hızlı sür.
Drive safely.,Güvenli sür.
Drive slowly.,Yavaş yavaş sür.
Drop the gun!,Silahını bırak!
Drop the gun.,Silahı bırak.
Easy does it.,Acele etme.
Easy does it.,Yavaş.
Examine them.,Onları inceleyin.
Examine this.,Bunu inceleyin.
Fight or die.,Savaş ya da öl.
Find the cat.,Kediyi bulun.
"Fish, please.","Balık, lütfen."
Get a doctor.,Bir doktor tut.
Get my rifle.,Benim tüfeği alın.
Get the book.,Kitabı al.
Get to class.,Sınıfa gidin.
Get to sleep.,Uyuyun.
Get upstairs.,Üst kata çık.
Get your own.,Kendininkini al.
Ghosts exist.,Hayaletler var.
Give it back.,Onu geri ver.
Give it back.,Onu geri veriniz.
Give me five.,Çak bir beşlik.
Give me half.,Bana yarısını ver.
Give me that.,Bana onu ver.
Give me time.,Bana zaman verin.
Go after Tom.,Tom'un peşinden git.
Go after Tom.,Tom'un ardından git.
"Go away, Tom.","Defol, Tom."
Go back home.,Eve geri git.
"Go back, Tom.","Geri dön, Tom."
Go for broke!,Elinden geleni yap!
Go on inside.,İçeriye git.
Go there now.,Şimdi oraya gidin.
Go to school.,Okula git.
Good evening.,İyi akşamlar.
Good for you.,Senin için iyi.
Good for you.,Bravo.
Good for you.,Aferin.
Good for you.,İyi yapmışsın.
Good morning.,Günaydın.
"Goodbye, Tom.","Güle güle, Tom."
Grab a spoon.,Bir kaşık alın.
"Grab it, Tom.","Yakala onu, Tom."
Grab my hand.,Elimi tut.
"Grow up, Tom.","Büyü, Tom."
Hand it over.,Onu bana ver.
"Hang on, Tom.","Dayan, Tom."
Happy Easter!,Mutlu Paskalyalar.
Has Tom come?,Tom geldi mi?
Has Tom gone?,Tom gitti mi?
Has Tom left?,Tom gitti mi?
Has she come?,O geldi mi?
Have a donut.,Bir çörek ye.
Have a drink.,Bir içki al.
Have a snack.,Bir aperatif al.
Have a taste.,Tadına bak.
Have another.,Bir tane daha al.
Have courage.,Cesaretin olsun.
He can do it.,O bunu yapabilir.
He could die.,Ölebilirdi.
He cried out.,"O, bağırdı."
He denied it.,O onu reddetti.
He dozed off.,O şekerleme yaptı.
He dumped me.,Beni terk etti.
He got angry.,O sinirlendi.
He had a dog.,Onun bir köpeği vardı.
He has a car.,Onun bir arabası var.
He has a dog.,Onun bir köpeği var.
He has money.,Onun parası var.
He helps her.,O ona yardımcı olur.
He is French.,O Fransız'dır.
He is a poet.,O bir şairdir.
He is a poet.,O şairdir.
He is asleep.,O uyuyor.
He is chubby.,O tombuldur.
He is cranky.,O huysuz.
He is eating.,O yiyor.
He is eating.,O yemek yiyor.
He is heroic.,O kahramandır.
He is not in.,O içeride değil.
He jumped on.,"O, saldırdı."
He just left.,Az önce gitti.
He kicked it.,O onu tekmeledi.
He left home.,"O, evden ayrıldı."
He let me go.,Gitmeme izin verdi.
He let us go.,Gitmemize izin verdi.
He likes tea.,O çay sever.
He lost face.,"O, karizmayı çizdirdi."
He loved her.,O onu seviyordu.
He loves her.,O onu seviyor.
He loves you.,O seni seviyor.
He mocked me.,O benimle dalga geçti.
He must come.,O gelmek zorunda.
He needs you.,Sana ihtiyacı var.
