input_text,target_text
He's an aristocrat.,O bir aristokrat.
He's an early bird.,O erken kalkan biridir.
He's an honest man.,O dürüst bir adamdır.
He's at the office.,O ofiste.
He's buying apples.,O elma satın alıyor.
He's coming closer.,O yaklaşıyor.
He's down to earth.,O gerçekçidir.
He's going fishing.,"O, balığa gidiyor."
He's good at cards.,O kartlarda iyidir.
He's in a bad mood.,O kötü bir ruh hali içinde.
He's in the shower.,O duşta.
He's looking at me.,O bana bakıyor.
He's my first love.,O benim ilk aşkım.
He's my new friend.,O benim yeni arkadaşım.
He's my old friend.,O benim eski arkadaşım.
He's not a bad boy.,O kötü bir çocuk değil.
He's not a bad guy.,O kötü bir adam değil.
He's not a bad kid.,"O, kötü bir çocuk değil."
He's not all there.,O akıllı değil.
He's not available.,O müsait değil.
He's not available.,O mevcut değil.
He's not my cousin.,O benim kuzenim değil.
He's not my father.,O benim babam değil.
He's not my father.,O babam değil.
He's not one of us.,O bizden biri değil.
He's old and crazy.,O yaşlı ve deli.
He's one of a kind.,O türünün tek örneği.
He's overconfident.,O kendine fazla güveniyor.
He's self-employed.,O kendi hesabına çalışıyor.
He's self-employed.,O serbest meslek sahibi.
He's short and fat.,O kısa ve şişman.
He's still at work.,O hâlâ işte.
He's tall and slim.,O uzun ve zayıf.
He's up to no good.,O bir halt karıştırıyor.
He's very flexible.,O çok esnek.
He's very studious.,O çok çalışkan.
He's very talented.,O çok yetenekli.
He's wearing a hat.,O bir şapka takıyor.
He's working on it.,O onun üzerinde çalışıyor.
Hedgehogs are cute.,Kirpiler sevimlidir.
"Hello, how are you?","Merhaba, nasılsın?"
Help came too late.,Yardım çok geç geldi.
Help is on its way.,Yardım yolda.
Help is on the way.,Yardım yolda.
Help me if you can.,Yapabiliyorsan bana yardım etmelisin.
Help me print this.,Bunu yazdırmama yardım et.
Help! I'm drowning!,İmdat! Boğuluyorum!
Her dress was torn.,Elbisesinin yırtıktı.
Her face grew pale.,Onun yüzü soldu.
Her face was sooty.,Onun yüzü isliydi.
Her father is tall.,Babası uzun boyludur.
Her fever subsided.,Ateşi yatıştı.
Her grammar is bad.,Onun dil bilgisi kötü.
Her hair grew back.,Saçı geri büyüdü.
Her hair grew back.,Onun saçı tekrar uzadı.
Her skin is smooth.,Onun teni pürüzsüz
Her socks are gray.,Onun çorapları gridir.
Here are my papers.,İşte benim kağıtlarım.
Here are our books.,İşte bizim kitaplarımız.
Here are some tips.,İşte bazı ipuçları.
Here are the facts.,İşte gerçekler.
Here are the rules.,Kurallar şöyle.
Here are the rules.,İşte kurallar.
Here are your bags.,İşte çantaların.
Here are your keys.,İşte anahtarların.
Here comes Tom now.,İşte Tom şimdi geliyor.
Here comes the bus!,İşte otobüs geliyor.
Here comes the bus.,İşte otobüs geliyor!
Here comes trouble.,İşte bela geliyor.
Here is an example.,İşte bir örnek.
Here is my baggage.,Bagajım burada.
Here is my bicycle.,İşte benim bisikletim.
Here is some water.,İşte biraz su.
Here's Tom's reply.,İşte Tom'un cevabı.
Here's a gold coin.,İşte altın bir sikke.
Here's another one.,İşte bir tane daha.
Here's my passport.,İşte pasaportum.
Here's the address.,İşte adres.
Here's the problem.,İşte sorun.
Here's your ticket.,İşte biletin.
"Here, check it out.","Buyrun, onu kontrol edin."
"Here, have a drink.","Buyur, içecek bir şey al."
"Here, have a taste.","Buyur, bir tadına bak."
"Here, let me do it.","İşte, onu yapayım."
"Here, look at this.","İşte, buna bak."
"Here, take my coat.","Burada, ceketimi alın."
"Hey Tom, what's up?","Hey Tom, ne haber?"
"Hey look, it's Tom.","Hey bak, bu Tom."
"Hey, don't do that!","Hey, onu yapma!"
"Hey, don't go away.","Hey, gitme."
"Hey, open the door.","Hey, kapıyı açın."
"Hey, put that back.","Hey, onu geri koy."
"Hey, that's my job.","Hey, bu benim işim."
"Hey, wait a minute.","Hey, bir dakika bekleyin."
"Hey, wait a second.","Hey, bir saniye bekle."
"Hey, what happened?","Hey, ne oldu?"
"Hey, where are you?","Hey, neredesin?"
"Hi, how's it going?","Merhaba, nasılsın?"
"Hi, how's it going?","Selam, nasıl gidiyor?"
"Hi, my name is Tom.","Merhaba, benim adım Tom."
Hide in the closet.,Dolaba saklan.
His doom is sealed.,Onun sonu geldi.
His feet are dirty.,Onun ayakları kirli.
His fever subsided.,Ateşi yatıştı.
His hair was brown.,Saçı kahverengiydi.
His joke was great.,Onun fıkrası muhteşemdi.
His knees gave way.,Dizleri dayanamadı.
His love grew cold.,Onun aşkı soğudu.
His name eludes me.,Ben onun adını hatırlayamıyorum.
His name isn't Tom.,Onun adı Tom değil.
His pace quickened.,Onun yürüyüşü hızlandı.
His play was a hit.,Onun oyunu bir hit idi.
His room is untidy.,Onun odası dağınıktır.
His socks are gray.,Onun çorapları gridir.
His wife is French.,Onun karısı Fransızdır.
Hold on one second.,Bir saniye bekle.
Hold your position.,Kımıldamayın.
Hold your position.,Pozisyonunuzu bozmayın.
Horses are animals.,Atlar hayvandır.
How about some tea?,Biraz çaya ne dersin?
How about this one?,Buna ne dersin?
How about this one?,Peki ya bu?
How about tomorrow?,Yarına sana uyar mı?
How about tomorrow?,Yarına ne dersin?
How accurate is it?,Bu ne kadar doğru?
How are the others?,Diğerleri nasıl?
How are you coming?,Nasıl geliyorsun?
"How are you, buddy?",Nasılsın dostum?
How are your folks?,Arkadaşların nasıl?
How big is the sun?,Güneş ne ​​kadar büyük?
How big will it be?,O ne kadar büyük olacak?
How big will it be?,Bu ne kadar büyük olacak?
How can I find Tom?,Tom'u nasıl bulabilirim?
How can I find you?,Seni nasıl bulabilirim?
How can I help Tom?,Tom'a nasıl yardım edebilirim?
How can I help you?,Size nasıl yardımcı olabilirim?
How can I help you?,Size nasıl yardım edebilirim?
How can I help you?,Size nasıl yardımda bulunabilirim?
How can I prove it?,Bunu nasıl kanıtlayabilirim?
How can I stop Tom?,Tom'u nasıl durdurabilirim?
How can it be done?,O nasıl yapılabilir?
How can this occur?,Bu nasıl olabilir?
How can we do that?,Onu nasıl yapabiliriz?
How can we do this?,Bunu nasıl yapabiliriz?
How can you fix it?,Onu nasıl tamir edebilirsin?
How can you forget?,Nasıl unutabilirsin?
How can you retire?,Nasıl emekli olabilirsiniz?
How close are they?,Onlar ne kadar yakın?
How close were you?,Ne kadar yakındınız?
How common is that?,O ne kadar yaygın?
How could I forget?,Nasıl unutabilirim?
How could I refuse?,Nasıl reddebilirim?
How could I resist?,Nasıl direnebildim?
How could I say no?,Nasıl hayır diyebilirdim?
How could Tom know?,Tom nasıl bilebildi?
How could you help?,Nasıl yardım edebilirsin?
How could you know?,Nasıl bilebilirsin?
How did I get here?,Buraya nasıl geldim?
How did Tom behave?,Tom nasıl davrandı?
How did Tom escape?,Tom nasıl kaçtı?
How did Tom get in?,Tom içeri nasıl girdi?
How did Tom get it?,Tom onu nasıl aldı?
How did he do this?,O bunu nasıl yaptı?
How did he find us?,O bizi nasıl buldu?
"How did it go, Tom?","Nasıl gitti, Tom?"
How did that occur?,O nasıl oldu?
How did they leave?,Nasıl bıraktılar?
How did tonight go?,Bu gece nasıldı gitti?
How did we do that?,Biz onu nasıl yaptık?
How did we miss it?,Biz onu nasıl kaçırdık?
How did you decide?,Nasıl karar verdin?
How did you escape?,Nasıl firar ettin?
How did you get in?,İçeri nasıl girdin?
How did you get it?,Onu nasıl aldın?
How did you manage?,Nasıl yönettin?
How do I get there?,Oraya nasıl giderim?
"How do I look, Tom?","Nasıl görünüyorum, Tom?"
How do I thank you?,Size nasıl teşekkür ederim?
How do we find Tom?,Tom'u nasıl buluruz?
How do we find out?,Nasıl öğreniriz?
How do we stop Tom?,Tom'u nasıl durdururuz?
How do you do that?,Onu nasıl yapıyorsun?
How do you do this?,Bunu nasıl yaparsınız?
How do you like it?,Onu nasıl buluyorsun?
How does Tom do it?,Tom bunu nasıl yapar?
How does hail form?,Dolu nasıl oluşur?
How does she do it?,O onu nasıl yapar?
How does that feel?,Nasıl hissettiriyor?
How does that help?,Bu nasıl yardımcı olur?
How does that work?,O nasıl çalışıyor?
How does this help?,Bu nasıl yardımcı olur?
How does this look?,Bu nasıl görünüyor?
How does this work?,Bu nasıl çalışır?
How drunk were you?,Ne kadar sarhoştun?
How far can you go?,Ne kadar uzağa gidebilirsin?
How far did you go?,Ne kadar uzağa gittin?
How far is too far?,Ne kadar uzak çok uzaktır?
How hard can it be?,O ne kadar zor olabilir?
How hot is too hot?,Ne kadar sıcak çok sıcaktır?
How hungry are you?,Ne kadar açsın?
How is Tom feeling?,Tom nasıl hissediyor?
How is it possible?,O nasıl mümkün olabilir?
How is the economy?,Ekonomi nasıl?
How is the weather?,Hava nasıl?
How is your family?,Aileniz nasıl?
How is your father?,Baban nasıl?
How is your father?,Babanız nasıl?
How is your mother?,Annen nasıl?
How is your sister?,Kız kardeşin nasıl?
How large are they?,Onlar ne kadar büyük?
How long do I have?,Ne kadar zamanım var?
How long was I out?,Ne kadar süre dışarıdaydım?
How lucky was that?,O ne kadar şanslıydı?
How may I help you?,Size nasıl yardım edebilirim?
How much is a beer?,Bir bira ne kadar?
How much is a room?,Bir oda ne kadar?
How much is enough?,Ne kadar yeterli?
How old is Tom now?,Tom şimdi kaç yaşında?
How old is this TV?,Bu televizyon kaç senelik?
How old's your son?,Oğlunuz kaç yaşında?
How old's your son?,Oğlun kaç yaşında?
How safe is Brazil?,Brezilya ne kadar güvenli?
How shall I put it?,Onu nasıl koyayım?
How should it work?,O nasıl çalışmalı?
How smart are they?,Onlar ne kadar akıllılar?
How stupid is that?,O ne kadar aptalca?
How unfair is that?,O ne kadar haksız.
How was Tom killed?,Tom nasıl öldürüldü?
How was everything?,Her şey nasıldı?
How was last night?,Dün gece nasıldı?
How was the ballet?,Bale nasıldı?
How was the flight?,Uçuş nasıldı?
How was the museum?,Müze nasıldı?
How was the skiing?,Kayak nasıldı?
How was work today?,Bugün iş nasıldı?
How was your lunch?,Öğle yemeğiniz nasıldı?
How was your night?,Gecen nasıl geçti?
How weird that was?,O ne kadar tuhaftı?
How will I do that?,Onu nasıl yapacağım?
How will I find it?,Onu nasıl bulacağım?
How will Tom react?,Tom nasıl tepki verecek?
How will they cope?,Onlar nasıl başa çıkacak?
How will you fight?,Nasıl dövüşeceksin?
How would Tom know?,Tom nasıl bilir?
How would you feel?,Nasıl hissederdin?
How would you help?,Nasıl yardım ederdin?
How would you know?,Nasıl bilirdin?
How'd you get here?,Buraya nasıl gelirdin?
How'd you meet Tom?,Tom'la nasıl tanıştın?
How're you feeling?,Kendini nasıl hissediyorsun?
How's Tom's French?,Tom'un Fransızcası nasıl?
How's married life?,Evlilik nasıl gidiyor?
How's married life?,Evlilik hayatı nasıl?
How's my dad doing?,Babam nasıl?
How's my son doing?,Oğlum nasıl?
How's school going?,Okul nasıl gidiyor?
How's the job hunt?,İş arama nasıl gidiyor?
How's your brother?,Erkek kardeşin nasıl?
How's your new job?,Yeni işin nasıl?
How's your patient?,Hastan nasıl?
"Hurry up, will you?","Acele et, olur mu?"
I absolutely agree.,Kesinlikle katılıyorum.
I accept the offer.,Öneriyi kabul ediyorum.
I actually laughed.,Ben aslında güldüm.
I actually like it.,Bunu gerçekten seviyorum.
I admire Tom a lot.,Tom'a çok hayranım.
I admire them both.,Onların her ikisine de hayranım.
I admit I did that.,Bunu yaptığımı kabul ediyorum.
I admit my mistake.,Hatamı kabul ediyorum.
I admit my mistake.,"Ben, benim hatamı kabul ediyorum."
I advise customers.,Müşterilere tavsiyede bulunurum.
I agree completely.,Ben tamamen katılıyorum.
I agreed to buy it.,Onu satın almak için anlaştım.
I agreed to buy it.,Onu almayı kabul ettim.
I agreed with that.,Ben onunla aynı fikirdeyim.
I almost fell down.,Neredeyse yere düşüyordum.
I almost forgot it.,Ben neredeyse unutuyordum.
I almost got fired.,Neredeyse kovuluyordum.
I almost never cry.,Neredeyse hiç ağlamam.
I almost never lie.,Neredeyse hiç yalan söylemem.
I already did that.,Onu zaten yaptım.
I already have one.,Benim zaten bir tane var.
I already miss Tom.,Şimdiden Tom'u özlüyorum.
I already said yes.,Zaten evet dedim.
I already saw this.,Ben bunu zaten gördüm.
I already told Tom.,Tom'a zaten söyledim.
I already told you.,Sana zaten söyledim.
I also like apples.,Ben de elmaları severim.
I also play tennis.,Ben ayrıca tenis oynarım
I always hitchhike.,Ben her zaman otostop yaparım.
I always liked Tom.,Tom'u her zaman sevdim.
I always walk home.,Ben her zaman eve yürürüm.
I always work hard.,Her zaman sıkı çalışırım.
I am a married man.,Ben evli bir adamım.
I am a new student.,Ben yeni bir öğrenciyim.
I am all but ready.,Neredeyse hazırım.
I am an only child.,Ben bir tek çocuğum.
I am boiling water.,Su kaynatıyorum.
I am doing my best.,Ben elimden geleni yapıyorum.
I am drinking milk.,Süt içiyorum.
I am feeling dizzy.,Başım dönüyor.
I am fond of music.,Ben müziği çok severim.
I am from Portugal.,Portekizliyim.
I am from Shizuoka.,Ben Shizuokalıyım.
I am full of doubt.,Şüphe doluyum.
I am grilling fish.,Balık ızgara yapıyorum.
I am in deep water.,Zor durumdayım.
I am in the garden.,Bahçedeyim.
I am just a nobody.,Ben bir hiçim.
I am just dreaming.,Sadece hayal ediyorum.
I am not a monster.,Ben bir canavar değilim.
I am not a prophet.,Ben bir peygamber değilim.
I am not a student.,Ben bir öğrenci değilim.
I am not a teacher.,Öğretmen değilim.
I am not a teacher.,Ben öğretmen değilim.
I am not ready yet.,Henüz hazır değilim.
I am not too tired.,Çok yorgun değilim.
I am on medication.,Tedavideyim.
I am probably lost.,Muhtemelen kayboldum.
I am sick at heart.,Kederliyim.
I am six feet tall.,Ben altı fit boyundayım.
I am so devastated.,Çok perişanım.
I am sorry for you.,Senin için üzgünüm.
I am spinning wool.,Yün eğiriyorum.
I am very discrete.,Ben çok farklıyım.
I answered for him.,Ona kefil oldum.
I anticipated that.,Ben onu tahmin ettim.
I arrived too late.,Çok geç geldim.
I asked for a beer.,Bir bira istedim.
I asked myself why.,Sebebini kendime sordum.
I asked to see Tom.,Tom'u görmek istedim.
I asked who he was.,Ben onun kim olduğunu sordum.
I ate potato chips.,Patates cipsi yedim.
I ate some spinach.,Biraz ıspanak yedim.
I ate way too much.,Çok fazla yedim.
I baked Tom a cake.,Tom'a pasta pişirdim.
I baked it for you.,Onu senin için pişirdim.
I bathe once a day.,Ben günde bir kez banyo yaparım.
I beat him at golf.,Ben onu golfte yendim.
I became a recluse.,Ben bir keşiş oldum.
I became depressed.,Ben bunalıma düştüm.
I became desperate.,Ben umutsuz oldum.
I became impatient.,Ben sabırsız oldum.
I believe all that.,Hepsine inanıyorum.
I believe in magic.,Ben büyüye inanıyorum.
I believe in peace.,Barışa inanıyorum.
I bet Tom is angry.,Tom'un kızgın olduğuna eminim.
I bet Tom is happy.,Tom'un mutlu olduğuna bahse girerim.
I bet Tom is tired.,Tom'un yorgun olduğuna eminim.
I bet you're right.,Haklı olduğuna eminim.
I boarded the ship.,Gemiye bindim.
I bought a Picasso.,Ben bir Picasso satın aldım.
I bought a T-shirt.,Bir tişört satın aldım.
I bought a new bag.,Ben yeni bir çanta satın aldım.
I bought a new car.,Ben yeni bir araba aldım.
I bought a new hat.,Yeni bir şapka satın aldım.
I bought a new hat.,Yeni bir şapka aldım.
I bought a red car.,Kırmızı bir araba aldım.
I bought a red tie.,Ben kırmızı bir kravat aldım.
I bought a sweater.,Bir kazak aldım.
I bought him a tie.,Ona bir kravat aldım.
I bought some rice.,Biraz pirinç satın aldım.
I broke Tom's nose.,Ben Tom'un burnunu kırdım.
I broke my glasses.,Gözlüklerimi kırdım.
I broke the clutch.,Debriyajı kırdım.
I broke the window.,Pencereyi kırdım.
I broke three eggs.,Üç yumurta kırdım.
I broke three ribs.,Üç kaburgayı kırdım.
I brought Tom here.,Tom'u buraya getirdim.
I brought Tom home.,Tom'u eve getirdim.
I brought a friend.,Bir arkadaş getirdim.
I brought you this.,Sana bunu getirdim.
I burned my finger.,Ben parmağımı yaktım.
I burned the paper.,Ben kâğıdı yaktım.
I burned the paper.,Kâğıdı yaktım.
I burned the trash.,Çöpü yaktım.
I called Tom a cab.,Tom'a bir taksi çağırdım.
I called Tom a pig.,Tom'a domuz dedim.
I called Tom first.,Önce Tom'u aradım.
I called Tom today.,Bugün Tom'u aradım.
I called Tom twice.,Tom'u iki kez aradım.
I called my lawyer.,Avukatımı aradım.
I called my mother.,Annemi aradım.
I called my mother.,Ben annemi aradım.
I came here by bus.,Buraya otobüsle geldim.
I came home by bus.,Eve otobüsle geldim.
I came to find you.,Seni bulmak için geldim.
I came to kill him.,Onu öldürmek için geldim.
I came to know him.,Onu tanımak için geldim.
I came to like him.,Onu sevmeye geldim.
I came to save you.,Seni kurtarmak için geldim.
I can admit it now.,Onu şimdi itiraf edebilirim.
I can admit it now.,Onu şimdi kabul edebilirim.
I can arrange that.,Onu düzenleyebilirim.
I can barely stand.,Zar zor katlanabilirim.
I can be courteous.,Saygılı olabilirim.
I can be impartial.,Tarafsız olabilirim.
I can be persuaded.,İkna olabilirim.
I can believe that.,Ona inanabilirim.
I can confirm that.,Onu onaylayabilirim.
I can confirm this.,Bunu teyit edebilirim.
I can deal with it.,Onun üstesinden gelebilirim.
I can do it myself.,Onu kendim yapabilirim.
"I can do that, too.",Onu ben de yapabilirim.
I can dress myself.,Kendim giyinebilirim.
I can drive myself.,Kendim sürebilirim.
I can eat anything.,Herhangi bir şey yiyebilirim.
I can endorse that.,Onu onaylayabilirim.
I can explain that.,Onu açıklayabilirim.
I can explain this.,Bunu açıklayabilirim.
I can get you more.,Sana biraz daha alabilirim.
I can go next week.,Önümüzdeki hafta gidebilirim.
I can go next week.,Gelecek hafta gidebilirim.
I can guarantee it.,Buna kefil olabilirim.
I can handle those.,Onları ele alabilirim.
I can hardly stand.,Güçlükle ayakta durabiliyorum.
I can hear a piano.,Bir piyano duyabiliyorum.
I can hear nothing.,Bir şey duyamıyorum.
I can help Tom out.,Tom'a yardımcı olabilirim.
I can help do that.,Onu yapmaya yardım edebilirim.
I can help you now.,Şimdi sana yardımcı olabilirim.
I can help you out.,Sana yardım edebilirim.
I can help you out.,Size yardım edebilirim.
I can imagine that.,Onu hayal edebilirim.
I can live with it.,Ben onunla yaşayabilirim.
I can live with it.,Onunla yaşayabilirim.
I can make it work.,Onu çalıştırabilirim.
I can pay you back.,Sana geri ödeyebilirim.
I can read English.,İngilizce okuyabilirim.
I can respect that.,Buna saygı duyabilirim.
I can ride a horse.,Ben bir ata binebilirim.
I can see everyone.,Herkesi görebiliyorum.
I can see that now.,Artık onu görebiliyorum.
I can see that now.,Onu şimdi görebilirim.
I can speak French.,Fransızca konuşabilirim.
I can speak to Tom.,Tom'la konuşabilirim.
I can take the bus.,Otobüse binebilirim.
I can teach French.,Ben Fransızca öğretebilirim.
I can wait for you.,Seni bekleyebilirim.
I can't agree more.,Artık aynı fikirde değilim.
I can't allow that.,Ona izin veremem.
I can't allow this.,Ben buna izin veremem.
I can't be certain.,Emin olamıyorum.
I can't believe it!,Ben ona inanamıyorum!
I can't believe it.,Ona inanamıyorum.
I can't blame them.,Onları suçlayamam.
I can't break free.,Kaçamıyorum.
I can't buy a bike.,Bir bisiklet satın alamam.
I can't confirm it.,Onu teyit edemem.
I can't control it.,Onu kontrol edemiyorum.
I can't discuss it.,Bunu tartışamam.
I can't drink milk.,Ben süt içemem.
I can't exclude it.,Onu gözardı edemem.
I can't excuse her.,Onu affedemem.
I can't explain it.,Onu açıklayamam.
I can't explain it.,Bunu açıklayamam.
I can't fight this.,Bununla mücadele edemem.
I can't find a job.,Bir iş bulamıyorum.
I can't follow you.,Seni izleyemiyorum.
I can't forget Tom.,Tom'u unutamıyorum.
I can't forget her.,Onu unutamam.
I can't forget you.,Seni unutamıyorum.
I can't give it up.,Ben vazgeçemem.
I can't go to work.,İşe gidemiyorum.
I can't go to work.,İşe gidemem.
I can't go to work.,Çalışmaya gidemiyorum.
I can't go to work.,Çalışmaya gidemem.
I can't ignore Tom.,Tom'u görmezden gelemem.
I can't imagine it.,Onu hayal bile edemiyorum.
I can't just leave.,Sadece terk edemem.
I can't leave here.,Buradan ayrılamam.
I can't leave here.,Burayı bırakamam.
I can't leave here.,Burayı terk edemem.
I can't let you go.,Gitmene izin veremem.
I can't let you in.,İçeri girmene izin veremem.
I can't lie to Tom.,Tom'a yalan söyleyemem.
I can't lie to you.,Sana yalan söyleyemem.
I can't live alone.,Yalnız yaşayamam.
I can't live there.,Orada yaşayamam.
I can't look at it.,Ben ona bakamam.
I can't play chess.,Satranç oynayamam.
I can't read music.,Ben müzik okuyamıyorum.
I can't resign now.,Şimdi istifa edemem.
I can't resist her.,Ona karşı koyamıyorum.
I can't retire yet.,Henüz emekli olamam.
I can't see my dad.,Babamı göremiyorum.
I can't sleep well.,İyi uyuyamıyorum.
I can't stand kids.,Çocuklara katlanamam.
I can't stand them.,Onlara katlanamıyorum.
I can't stay awake.,Uyanık kalamam.
I can't study here.,Ben burada çalışamam.
I can't tell a lie.,Ben yalan söyleyemem.
I can't understand.,Anlamıyorum.
I can't wait to go.,Gitmek için sabırsızlanıyorum.
I can't walk alone.,Yalnız yürüyemem.
I can't work today.,Bugün çalışamam.
I carpool with Tom.,Tom'la aynı arabayı paylaşıyoruz.
I caught the thief.,Hırsızı yakaladım.
I changed my shirt.,Gömleğimi değiştirdim.
I changed the flag.,Bayrağı değiştim.
I checked it twice.,Onu iki kez kontrol ettim.
I checked the date.,Tarihi kontrol ettim.
I checked the list.,Listeyi kontrol ettim.
I checked with Tom.,Tom'la birlikte kontrol ettim.
I chose the colors.,Renkleri seçtim.
I chose to do that.,Onu yapmayı seçtim.
I clapped my hands.,Ben alkışladım.
I cleaned the fish.,Balıkları temizledim.
I closed the doors.,Ben kapılarını kapattım.
I closed the trunk.,Bagajı kapadım.
I collect antiques.,Antika topluyorum.
I collect antiques.,Eski eser topluyorum.
I come from Boston.,Bostonluyum.
I come from Brazil.,Ben Brezilyalıyım.
I come from Europe.,Ben Avrupalıyım.
I commute by train.,Ben trenle gidip geliyorum.
I completely agree.,Tamamen aynı fikirdeyim.
I complimented Tom.,Tom'a iltifat ettim.
I confessed my sin.,Ben günahımı itiraf ettim.
I cooked breakfast.,Ben kahvaltı pişirdim.
I corrected myself.,Kendimi düzelttim.
I coughed up blood.,Ben kan öksürdüm.
I could almost cry.,Neredeyse ağlayabilirim.
I could be helpful.,Yardımcı olabilirim.
I could be of help.,Yardım edebilirim.
I could do nothing.,Bir şey yapamadım.
I could go to jail.,Hapishaneye girebilirim.
I could name names.,Ben isim verebilirim.
I could not refuse.,Reddedemedim.
I could use a beer.,Ben bir bira kullanabilirim.
I could use a hand.,Ben yardım kullanabilirim.
I could've changed.,Değişebilirdim.
I could've drowned.,Boğulabilirdim.
I could've said no.,Hayır diyebilirdim.
I couldn't bear it.,Ona katlanamadım.
I couldn't breathe.,Nefes alamıyordum.
I couldn't deny it.,Onu inkar edemedim.
I couldn't do that.,Onu yapamadım.
I couldn't find it.,Onu bulamadım.
I couldn't help it.,Ona yardım edemedim.
I couldn't make it.,Onu yapamadım.
I couldn't stop it.,Onu durduramadım.
I counted my money.,Ben paramı saydım.
I cracked the code.,Şifreyi çözdüm.
I dance quite well.,Faturayı ödedim.
I decided the same.,Aynı kararı verdim.
I deleted the file.,Dosyayı sildim.
I demand the truth.,Gerçeği talep ediyorum.
I depend on nobody.,Kimseye bağlı değilim.
I depend on nobody.,Kimsenin eline bakmıyorum.
I detest hypocrisy.,İki yüzlülükten nefret ederim.
I did all the work.,Ben bütün işi yaptım.
I did another test.,Bir test daha yaptım.
I did another test.,Başka bir test yaptım.
I did it all alone.,Bunu yapayalnız yaptım.
I did it by myself.,Onu tek başıma yaptım.
I did it carefully.,Ben bunu dikkatlice yaptım.
I did it correctly.,Onu doğru biçimde yaptım.
I did it last year.,Ben onu geçen yıl yaptım.
I did it like this.,Onu böyle yaptım.
I did it on Monday.,Bunu pazartesi günü yaptım.
I did it on a lark.,Ben onu şaka olsun diye yaptım.
I did it on my own.,Onu tek başıma yaptım.
I did it willingly.,Onu gönüllü olarak yaptım.
I did my work well.,İşimi iyi yaptım.
I did surprise Tom.,Tom'a sürpriz yapdım.
I did that already.,Onu zaten yaptım.
I did that as well.,Onu ben de yaptım.
I did that for Tom.,Bunu Tom için yaptım.
I did that for fun.,Bunu eğlenmek için yaptım.
I did that for you.,Ben bunu senin için yaptım.
I did that in 2013.,Bunu 2013'te yaptım.
I did this for Tom.,Ben bunu Tom için yaptım.
I did this for you.,Bunu senin için yaptım.
I did what I could.,Yapabileceğimi yaptım.
I did what I liked.,Sevdiğim şeyi yaptım.
I did write to Tom.,Ben Tom'a yazdım
I did write to him.,Ona yazdım.
I didn't apologize.,Ben özür dilemedim.
I didn't blame Tom.,Ben Tom'u suçlamadım.
I didn't buy bread.,Ekmek almadım.
I didn't earn this.,Bunu kazanmadım.
I didn't eat lunch.,Öğle yemeği yemedim.
I didn't expect it.,Bunu beklemiyordum.
I didn't fall down.,Ben düşmedim.
I didn't feel cold.,Ben üşümedim.
I didn't feel safe.,Ben güvenli hissetmedim.
I didn't feel well.,Ben iyi hissetmedim.
I didn't finish it.,Onu bitirmedim.
I didn't forget it.,Onu unutmadım.
I didn't get a job.,Bir iş bulmadım.
I didn't get fired.,Ateş edilmedim.
I didn't get fired.,İşten kovulmadım.
I didn't get tired.,Ben yorulmadım.
I didn't go by car.,Ben arabayla gitmedim.
I didn't have time.,Zamanım yoktu.
I didn't hear much.,Çok şey duymadım.
I didn't help much.,Pek yardım etmedim.
I didn't know that.,Onu bilmiyordum.
I didn't like that.,Onu sevmiyordum.
I didn't look back.,Ben geriye bakmadım.
I didn't mean that.,Öyle demek istemedim.
I didn't need that.,Buna ihtiyacım yoktu.
I didn't need this.,Buna ihtiyacım yoktu.
I didn't notice it.,Ben bunu fark etmedim.
I didn't play golf.,Golf oynamadım.
I didn't play well.,Ben iyi oynamadım.
I didn't read that.,Ben onu okumadım.
I didn't say hello.,Merhaba demedim.
I didn't shoot Tom.,Ben Tom'u vurmadım.
I didn't sneak out.,Ben gizlice kaçmadım.
I didn't tell them.,Onlara söylemedim.
I didn't touch Tom.,Tom'a dokunmadım.
I didn't volunteer.,Gönüllü olmadım.
I didn't want milk.,Ben süt istemedim.
I didn't want pity.,Ben merhamet istemedim.
I didn't want that.,Onu istemedim.
I didn't want this.,Ben bunu istemedim.
I disappointed Tom.,Tom'u hayal kırıklığına uğrattım.
I dislike homework.,Ev ödevinden hoşlanmıyorum.
I dislike studying.,Okumaktan hoşlanmıyorum.
I dislike swimming.,Yüzmeyi sevmiyorum.
I dislike them all.,Onların hepsini sevmiyorum.
I dislike this job.,Bu işten hoşlanmıyorum.
I do business here.,Burada iş yapıyorum.
I do have a theory.,Bir teorim var.
I do have concerns.,Endişelerim var.
I do make mistakes.,Ben hatalar yaparım.
I do my own stunts.,Ben kendi hünerlerimi yaparım.
I do remember that.,Onu hatırlıyorum.
I do that for sure.,Ben bunu kesinlikle yaparım.
I do what I'm told.,Bana söylenileni yaparım.
I don't believe it!,Buna inanmıyorum!
I don't believe it.,Buna inanmıyorum.
I don't believe so.,Ben öyle olduğuna inanmıyorum.
I don't blame them.,Onları suçlamıyorum.
I don't compromise.,Uzlaşmıyorum.
I don't cry easily.,Ben kolayca ağlamam.
I don't deserve it.,Ben bunu hak etmiyorum.
I don't doubt that.,Ondan şüphelenmiyorum.
I don't drink beer.,Ben bira içmem.
I don't drink milk.,Ben süt içmem.
I don't drink much.,Ben fazla içmem.
I don't drink wine.,Şarap içmem.
I don't drive fast.,Ben hızlı araba kullanmam.
I don't fear death.,Ölümden korkmuyorum.
I don't feel angry.,Ben öfkeli hissetmiyorum.
