input_text,target_text
I love you people.,Siz insanları seviyorum.
I love your beard.,Ben sakalınızı seviyorum.
I love your dress.,Elbiseni seviyorum.
I love your house.,Evini seviyorum.
I love your place.,Yerini seviyorum.
I love your smile.,Gülümsemeni seviyorum.
I love your voice.,Sesini seviyorum.
I loved Tom a lot.,Tom'u çok seviyordum.
I loved that book.,O kitabı sevdim.
I loved that show.,O gösteriyi sevdim.
I loved the movie.,Filmi sevdim.
I loved the music.,Müziği severdim.
I loved them both.,Onların her ikisini de sevdim.
I made Tom eat it.,Onu Tom'a yedirdim.
I made a bad call.,Kötü bir arama yaptım.
I made a bookcase.,Ben bir kitaplık yaptım.
I made a decision.,Bir karar verdim.
I made a proposal.,Ben bir teklif yaptım.
I made fun of Tom.,Tom'la dalga geçtim.
I made fun of him.,Onunla alay ettim.
I made her a doll.,Ona bir bebek yaptım.
I made it on time.,Onu zamanında yaptım.
I made no comment.,Ben hiçbir yorum yapmadım.
I made some calls.,Bazı aramalar yaptım.
I made this chair.,Bu sandalyeyi ben yaptım.
I made you coffee.,Sana kahve yaptım.
I make money here.,Burada para kazanıyorum.
I may leave early.,Erken ayrılabilirim.
I may never leave.,Asla gitmeyebilirim.
I may not do that.,Onu yapmayabilirim.
I may not make it.,Ben bunu yapamayabilirim.
I may outlive you.,Senden daha uzun yaşayabilirim.
I mean what I say.,Söylediğim demek istediğimdir.
I met Tom tonight.,Bu gece Tom'la karşılaştım.
I met them before.,Onlarla daha önce tanıştım.
I met your friend.,Ben senin arkadaşınla buluştum.
I might need that.,Ona ihtiyacım olabilir.
I miss it already.,Onu zaten özlüyorum.
I miss my friends.,Arkadaşlarımı özlüyorum.
I miss my old job.,Eski işimi özlüyorum.
I miss my parents.,Ailemi özlüyorum.
I miss that place.,O yeri özlüyorum.
I miss this place.,Burayı özlüyorum.
I miss those days.,O günleri özlüyorum.
I miss your jokes.,Şakalarını özlüyorum.
I miss your smile.,Gülümsemeni özlüyorum.
I missed my train.,Trenimi kaçırdım.
I missed the exit.,Ben çıkışı kaçırdım.
I missed the putt.,Ben golf vuruşunu ıskaladım.
I missed you kids.,Sizi özledim çocuklar.
"I missed you, too.",Ben de seni özledim.
I moved back home.,Eve geri taşındım.
I must eat slowly.,Yavaşça yemeliyim.
I must go at once.,Derhal gitmeliyim.
I must go at once.,Hemen gitmem gerekiyor.
I must go to work.,İşe gitmek zorundayım.
I must have a car.,Bir araba sahibi olmalıyım.
I must keep quiet.,Sessiz olmalıyım.
I must leave here.,Buradan ayrılmam gerekiyor.
I must've fainted.,Bayılmış olmalıyım.
I nearly did that.,Neredeyse bunu yaptım.
I need 30 minutes.,30 dakikaya ihtiyacım var.
I need Tom's help.,Tom'un yardımına ihtiyacım var.
I need a breather.,Bir molaya ihtiyacım var.
I need a calendar.,Bir takvime ihtiyacım var.
I need a computer.,Bir bilgisayara ihtiyacım var.
I need a good job.,İyi bir işe ihtiyacım var.
I need a keyboard.,Bir klavyeye ihtiyacım var.
I need a long nap.,Uzun bir uykuya ihtiyacım var.
I need a new bike.,Yeni bir bisiklete ihtiyacım var.
I need a new bike.,Bana yeni bir bisiklet lazım.
I need a new coat.,Yeni bir cekete ihtiyacım var.
I need a vacation!,Bir tatile ihtiyacım var.
I need a vacation.,Bir tatile ihtiyacım var.
I need an ashtray.,Bir kül tablasına ihtiyacım var.
I need an aspirin.,Bir aspirine ihtiyacım var.
I need assistance.,Yardıma ihtiyacım var.
I need help badly.,Fena şekilde yardıma ihtiyacım var.
I need many books.,Birçok kitaba ihtiyacım var.
I need more light.,Daha çok ışığa ihtiyacım var.
I need more money.,Daha çok paraya ihtiyacım var.
I need more power.,Daha çok güce ihtiyacım var.
I need more space.,Daha çok yere ihtiyacım var.
I need my glasses.,Gözlüğüme ihtiyacım var.
I need my privacy.,Benim mahremiyete ihtiyacım var.
I need new gloves.,Yeni eldivenlere ihtiyacım var.
I need protection.,Korunmaya ihtiyacım var.
I need some light.,Biraz ışığa ihtiyacım var.
I need some money.,Biraz paraya ihtiyacım var.
I need some money.,Bana biraz para lazım.
I need some paper.,Biraz kağıda ihtiyacım var.
I need some sleep.,Biraz uykuya ihtiyacım var.
I need some space.,Biraz alana ihtiyacım var.
I need some sugar.,Biraz şekere ihtiyâcım var.
I need some water.,Biraz suya ihtiyacım var.
I need that phone.,O telefona ihtiyacım var.
I need this money.,Bu paraya ihtiyacım var.
I need this space.,Bu alana ihtiyacım var.
I need to be here.,Burada olmam gerekiyor
I need to be here.,Burada olmalıyım.
I need to be sure.,Emin olmam gerekiyor.
I need to buy one.,Bir tane satın almalıyım.
I need to do more.,Daha fazla yapmam gerekiyor.
I need to do that.,Onu yapmalıyım.
I need to do this.,Bunu yapmam gerek.
I need to eat now.,Şimdi yemek yemem gerekiyor.
I need to eat now.,Şimdi yemek yemeliyim.
I need to find it.,Onu bulmam gerek.
I need to get one.,Bir tane almalıyım.
I need to go back.,Geri gitmeliyim.
I need to go back.,Geri gitmem gerekiyor.
I need to go home.,Eve gitmeliyim.
I need to hear it.,Onu duymam gerekiyor.
I need to move on.,Hayatıma devam etmem lâzım.
I need to move on.,Devam etmem gerekiyor.
I need to see Tom.,Tom'u görmeliyim.
I need to see you.,Seni görmeliyim.
I need to see you.,Seni görmem gerek.
I need toothpaste.,Diş macununa ihtiyacım var.
I need volunteers.,Gönüllülere ihtiyacım var.
I need your input.,Girişinize ihtiyacım var.
I needed a change.,Bir değişikliğe ihtiyacım vardı.
I needed guidance.,Rehberliğe ihtiyacım vardı.
I needed that job.,O işe ihtiyacım vardı.
I needed training.,Eğitime ihtiyacım vardı.
I never asked Tom.,Tom'a asla sormadım.
I never buy sugar.,Hiç şeker satın almıyorum.
I never get drunk.,Ben asla sarhoş olmam.
I never got tired.,Hiç yorulmadım.
I never had a car.,Asla bir arabam olmadı.
I never knew that.,Şunu hiç bilmiyordum.
I never liked Tom.,Tom'u hiç sevmedim.
I never liked her.,Onu hiç sevmedim.
I never liked you.,Seni asla sevmedim.
I never lost hope.,Asla umudumu kaybetmedim.
I never loved you.,Seni asla sevmedim.
I never oversleep.,Asla fazla uyumam.
I never oversleep.,Asla uyuyakalmam.
I never said that.,Onu asla demedim.
I never stay long.,Ben asla uzun kalmam.
I never wear pink.,Ben asla pembe giymem.
I never went back.,Ben asla geri dönmedim.
I nodded and left.,Başımı salladım ve ayrıldım.
I offered to help.,Yardım etmeyi teklif ettim.
I often come here.,Sık sık buraya geliyorum.
I often drink tea.,Ben sık sık çay içerim.
I often wear blue.,Ben sık sık mavi giyerim.
I often work late.,Sık sık geç saatlere kadar çalışırım.
I opened a window.,Ben bir pencere açtım.
I opened that box.,O kutuyu açtım.
I opened the cage.,Kafesi açtım.
I opened the door.,Kapıyı açtım.
I opened the gate.,Kapıyı açtım.
I opened the hood.,Kaputu açtım.
I opened the safe.,Kasayı açtım.
I ordered a drink.,Bir içki sipariş ettim.
I ordered a pizza.,Bir pizza sipariş ettim.
I ought to go now.,Şimdi gitmek zorundayım.
I overslept again.,Yine uyuyakalmışım.
I owe Tom my life.,Tom'a yaşamımı borçluyum.
I owe Tom so much.,Ben Tom'a çok şey borçluyum.
I owe him 100 yen.,Ona 100 yen borçluyum.
I owe him my life.,Ona hayatımı borçluyum.
I owe him nothing.,Ona bir şey borçlu değilim.
I owe you a favor.,Sana bir iyilik borçluyum.
I owe you a lunch.,Sana bir öğle yemeği borçluyum.
I owe you my life.,Sana hayatımı borçluyum.
I owe you nothing.,Sana bir şey borçlu değilim.
I owe you so much.,Sana çok şey borçluyum.
I own that island.,Ben o adaya sahibim.
I paid in advance.,Peşin ödedim.
I passed the exam.,Ben sınavı geçtim.
I passed the test.,Ben testi geçtim.
I picked the lock.,Ben kilidi aldım.
I plan on winning.,Kazanmayı planlıyorum.
"I play chess, too.",Ben de satranç oynarım.
I play the guitar.,Gitar çalıyorum.
I play the violin.,Keman çalarım.
I played baseball.,Beyzbol oynadım.
I played football.,Ben futbol oynadım.
I plead ignorance.,Cahilliğimi kabul ediyorum.
I prefer comedies.,Komedileri tercih ederim.
I prefer red wine.,Kırmızı şarabı tercih ederim.
I pruned the tree.,Ağacı budadım.
I pulled a muscle.,Ben bir kası incittim.
I pulled the rope.,Ben halatı çektim.
I punched his jaw.,Onun çenesine yumruk attım.
I put on an apron.,Bir önlük giydim.
I put on my shoes.,Ayakkabılarımı giydim.
I put up a notice.,Ben bir haber koydum.
I ran a red light.,Ben kırmızı ışıkta geçtim.
I ran for my life.,Hayatım için çalıştım.
I ran into a deer.,Bir geyiğe rastladım.
I ran into a tree.,Ben bir ağaca rastladım.
I ran out of food.,Yiyeceğim bitti.
I ran out of fuel.,Yakıtım bitti.
I ran out of time.,Zamanım tükendi.
I ran up the hill.,Tepeye koştum.
I rarely complain.,Ben nadiren şikayet ederim.
I rarely eat meat.,Ben nadiren et yerim.
I rather like Tom.,Tom'dan oldukça hoşlanıyorum.
I reached my goal.,Amacıma ulaştım.
I read about that.,Onun hakkında okudum.
I read some books.,Birkaç kitap okudum.
I really am sorry.,Gerçekten üzgünüm.
I really did that.,Gerçekten onu yaptım.
I really did well.,Ben gerçekten iyi yaptım.
I really doubt it.,Bundan gerçekten şüphe ediyorum.
I really feel bad.,Gerçekten kötü hissediyorum.
I really hate Tom.,Gerçekten de Tom'dan nefret ediyorum.
I really hate you.,Gerçekten senden nefret ediyorum.
I really hope not.,Gerçekten ummuyorum.
I really like Tom.,Gerçekten Tom'dan hoşlanıyorum.
I really like him!,Onu gerçekten seviyorum!
I really like him.,Onu gerçekten seviyorum.
I really like him.,Onu sahiden beğeniyorum.
I really like red.,Gerçekten kırmızıyı severim.
I really like you.,Seni gerçekten seviyorum.
I really liked it.,Onu gerçekten sevdim.
I really love Tom.,Tom'u gerçekten seviyorum.
I really love you.,Seni gerçekten seviyorum.
I really meant it.,Ben gerçekten bunu kastettim.
I really miss Tom.,Tom'u gerçekten özlüyorum.
I really miss you.,Seni gerçekten özlüyorum.
I really need you.,Gerçekten sana ihtiyacım var.
I recommended Tom.,Tom'a tavsiye ettim.
I recommended you.,Seni tavsiye ettim.
I refuse to do it.,Ben onu yapmayı reddediyorum.
I refused to talk.,Konuşmayı reddettim.
I regretted lying.,Yalan söylediğime pişman oldum.
I remain doubtful.,Ben şüpheli kalıyorum.
I remained behind.,Ben arkada kaldım.
I remained seated.,Ben oturmuş kaldım.
I remained silent.,Sessiz kaldım.
I remember it all.,Onun hepsini hatırlıyorum.
I remember it now.,Onu şimdi hatırlıyorum.
I rescued the cat.,Kediyi kurtardım.
I reserved a seat.,Bir koltuğu ayırttım.
I retired in 2013.,2013'te emekli oldum.
I ripped my pants.,Pantolonumu söktüm.
I rolled the dice.,Zarları yuvarladım.
I roomed with Tom.,Tom'la oturdum.
I rushed upstairs.,Ben üst kata koşturdum.
I said I liked it.,Ondan hoşlandığımı söyledim.
I said I was busy.,Ben meşgul olduğumu söyledim.
I said I was fine.,İyi olduğumu söyledim.
I said I'd get it.,Onu alacağımı söyledim.
I said I'll do it.,Onu yapacağımı söyledim.
I said come alone.,Yalnız gel dedim.
I said good night.,İyi geceler dedim.
I said it in jest.,Onu şakacıktan söyledim.
I said let Tom go.,Tom'un gitmesine izin ver dedim.
I said that wrong.,Bunu yanlış söyledim.
I said turn right.,Sağa dön dedim.
I sat by his side.,Ben onun yanında oturdum.
I sat in the back.,Ben arkada oturdum.
I sat next to Tom.,Ben Tom'un yanına oturdum.
I sat next to him.,Onun yanına oturdum.
I sat on the curb.,Kaldırım kenarında oturdum.
I sat on the sofa.,Ben divanın üstüne oturdum.
I saved your life.,Hayatını kurtardım.
I saw Tom come in.,Tom'un içeri girdiğini gördüm.
I saw Tom earlier.,Tom'u daha önce gördüm.
I saw Tom take it.,Onu Tom'un aldığını gördüm.
I saw Tom tonight.,Bu gece Tom'u gördüm.
I saw Tom's house.,Tom'un evini gördüm.
I saw an airplane.,Bir uçak gördüm.
I saw him running.,Onun çalışmasını gördüm.
I saw many things.,Birçok şey gördüm.
I saw some bodies.,Bazı cesetler gördüm.
I saw that coming.,Onun geldiğini gördüm.
I saw that happen.,Onun olduğunu gördüm.
I saw that report.,Raporu gördüm.
I saw the message.,Mesajı gördüm.
I saw the package.,Paketi gördüm.
I saw the sunrise.,Ben gün doğumunu gördüm.
I saw this coming.,Bunun gelişini gördüm.
I saw you cooking.,Senin yemek pişirmeni gördüm.
I saw you do that.,Onu yaptığını gördüm.
I saw you looking.,Senin baktığını gördüm.
I saw you outside.,Seni dışarıda gördüm.
I saw you smiling.,Ben gülümsediğini gördüm.
I saw your father.,Babanı gördüm.
I saw your photos.,Fotoğraflarını gördüm.
I scraped my knee.,Ben dizimi kazıdım.
I see I was right.,Haklı olduğumu anlıyorum.
I see I was wrong.,Hatalı olduğumu anlıyorum.
I see the problem.,Sorunun ne olduğunu anlıyorum.
I see their point.,Onların bakış açısını görüyorum.
I see you nodding.,Senin kafa salladığını görüyorum.
I see you reading.,Okuduğunu görüyorum.
I see you're busy.,Meşgul olduğunuzu görüyorum.
I seem to be lost.,Kaybolmuş gibi görünüyorum.
I seldom eat fish.,Ben nadiren balık yerim.
I seldom eat meat.,Ben nadiren et yerim.
I seldom get sick.,Ben nadiren hasta olurum.
I sense a victory.,Ben bir zafer hissediyorum.
I sent Tom a note.,Tom'a bir not gönderdim.
I sent her a doll.,Ona bir oyuncak bebek gönderdim.
I share your idea.,Ben senin fikrini paylaşıyorum.
I should be fired.,Kovulmam lazım.
I should be going.,Gidiyor olmalıyım.
I should be happy.,Mutlu olmalıyım.
I should be there.,Orada olmalıyım.
I should clean up.,Temizlik yapmalıyım.
I should get home.,Eve varmalıyım.
I should go there.,Oraya gitmeliyim.
I should head out.,Ben gitmeliyim.
I should help Tom.,Tom'a yardım etmeliyim.
I should tell Tom.,Tom'a söylemeliyim.
I should think so.,Öyle düşünmeliyim.
I should've asked.,Sormalıydım.
I should've known.,Bilmeliydim.
I shouldn't drink.,İçmemeliyim.
I shouldn't worry.,Endişe etmemeliyim.
I shut the blinds.,Pancurları kapattım.
I shut the drawer.,Çekmeceyi kapattım.
I shut the window.,Pencereyi kapattım.
I signed the form.,Formu imzaladım.
I skipped a grade.,Bir derece atladım.
I slept till dawn.,Gün doğana kadar uyudum.
I slept very well.,Çok iyi uyudum.
I sometimes skate.,Bazen patenle kayarım.
I spilled my wine.,Şarabımı döktüm.
I spoke after him.,Ben ondan sonra konuştum.
I spoke in French.,Fransızca konuştum.
I stand corrected.,Hatamı kabul ediyorum.
I started dancing.,Ben dans etmeye başladım.
I started digging.,Ben kazmaya başladım.
I started driving.,Ben araba sürmeye başladım.
I started in 2013.,2013'te başladım.
I started packing.,Paketlemeye başladım.
I started reading.,Okumaya başladım.
I started running.,Koşmaya başladım.
I started singing.,Ben şarkı söylemeye başladım.
I started the car.,Arabayı çalıştırdım.
I started to sing.,Şarkı söylemeye başladım.
I started walking.,Ben yürümeye başladım.
I started working.,Çalışmaya başladım.
I started writing.,Yazmaya başladım.
I stayed with Tom.,Tom'la birlikte kaldım.
I stepped outside.,Dışarı çıktım.
I still feel good.,Hâlâ iyi hissediyorum.
I still feel weak.,Hâlâ zayıf hissediyorum.
I still have mine.,Benimkine hâlâ sahibim.
I still have them.,Hâlâ onlara sahibim.
I still have time.,Hâlâ zamanım var.
I still live here.,Ben hâlâ burada yaşıyorum.
I still love Mary.,Hâlâ Mary'yi seviyorum.
I still need help.,Hâlâ yardıma ihtiyacım var.
I still need time.,Hâlâ zamana ihtiyacım var.
I still need work.,Hâlâ işe ihtiyacım var.
I still play pool.,Hâlâ bilardo oynuyorum.
I still work here.,Ben hala burada çalışıyorum.
I stood up slowly.,Ben yavaş yavaş ayağa kalktım.
I stopped digging.,Kazmayı bıraktım.
I stopped smiling.,Gülümsemeyi durdurdum.
I stopped smoking.,Sigara içmekten vazgeçtim.
I stopped talking.,Konuşmayı bıraktım.
I stopped the car.,Arabayı durdurdum.
I stopped to talk.,Konuşmak için durdum.
I study at school.,Ben okulda eğitim görüyorum.
I study every day.,Her gün çalışırım.
I study very hard.,Çok sıkı çalışıyorum.
I sure do hope so.,Kesinlikle öyle yapmayı umuyorum.
I swallowed a bug.,Bir böcek yuttum.
I swear it's true.,Yemin ederim ki o doğrudur.
I swept the floor.,Zemini süpürdüm.
I talked too much.,Çok fazla konuştum.
I talked with Tom.,Tom'la konuştum.
I tasted the fish.,Balığın tadına baktım.
I tasted the soup.,Çorbanın tadına baktım.
I tasted the stew.,Güvecin tadına baktım.
I tasted the wine.,Ben şarabın tadına baktım.
I taught you well.,Ben sana iyi öğrettim.
I teach geography.,Coğrafya öğretiyorum.
I tend to be lazy.,Tembel olmaya eğilimliyim.
I think I fainted.,Bayıldığımı düşünüyorum.
I think I like it.,Onu sevdiğimi düşünüyorum.
I think I'll stay.,Sanırım kalacağım.
I think I'll stay.,Kalacağımı düşünüyorum.
I think I'm crazy.,Sanırım ben çılgınım.
I think I'm drunk.,Sarhoş olduğumu düşünüyorum.
I think I'm dying.,Sanırım ölüyorum.
I think I'm right.,Ben haklı olduğumu düşünüyorum.
I think I'm smart.,Ben zeki olduğumu düşünüyorum.
I think Tom is OK.,Sanırım Tom iyi.
I think Tom knows.,Sanırım Tom biliyor.
I think he did it.,Onun onu yaptığını düşünüyorum.
I think it helped.,Sanırım yardımcı oldu.
I think it worked.,Sanırım işe yaradı.
I think it's fair.,Onun adil olduğunu düşünüyorum.
I think it's fine.,Sanırım o güzel.
I think it's good.,Ben bunun iyi olduğunu düşünüyorum.
I think it's over.,Sanırım o bitti.
I think it's safe.,Sanırım orası güvende.
I think it's true.,Sanırım bu doğru.
I think it's true.,Sanırım o doğru.
I think it's true.,Onun doğru olduğuna inanıyorum.
I think otherwise.,Ben başka türlü düşünüyorum.
I think we got it.,Sanırım onu anladık.
I thought of that.,Ben onu düşündüm.
"I thought so, too.",Ben de öyle düşündüm.
I tidied the room.,Odayı topladım.
I told Tom a joke.,Tom'a bir fıkra anlattım.
I told Tom myself.,Tom'a kendimi anlattım.
I took Highway 58.,Highway 58'i seçtim.
I took Monday off.,İş yerinden pazartesi izin aldım.
I took a shortcut.,Kestirmeden gittim.
I took a shortcut.,Ben kestirmeden gittim.
I took a week off.,Ben bir hafta izin aldım.
I took care of it.,Ben bunu hallettim.
I took my revenge.,Ben intikamımı aldım.
I took off my wig.,Peruğumu çıkardım.
I took this photo.,Ben bu fotografı çektim.
I tried it before.,Bunu daha önce denedim.
I tried to escape.,Ben kaçmaya çalıştım.
I tried to forget.,Unutmaya çalıştım.
I tried to resist.,Direnmeye çalıştım.
I tried to scream.,Ben çığlık atmaya çalıştım.
I truly apologize.,Gerçekten özür diliyorum.
I truly loved her.,Onu gerçekten sevdim.
I truly mean that.,Gerçekten onu demek istiyorum.
I turned Tom down.,Ben Tom'u geri çevirdim.
I turned the knob.,Topuzu çevirdim.
I turned the page.,Ben sayfayı çevirdim.
I understand that.,Ben onu anlıyorum.
I understand this.,Bunu anlıyorum.
I understood that.,Ben onu anladım.
I used to be cool.,Ben rahattım.
I used to be lazy.,Ben eskiden tembeldim.
I used to be poor.,Eskiden fakirdim.
I used to be rich.,Eskiden zengindim.
I used to be thin.,Eskiden zayıftım.
I used to be ugly.,Eskiden çirkindim.
I used to do that.,Onu yapardım.
I used to like it.,Bundan hoşlanırdım.
I usually do vote.,Genellikle oy kullanırım.
I usually eat out.,Ben genellikle dışarıda yerim.
I waited a moment.,Ben bir an bekledim.
I walked downtown.,Şehir merkezine yürüdüm.
I walked upstairs.,Üst kata çıktım.
I want Tom killed.,Ben Tom'un öldürülmesini istiyorum.
I want Tom to win.,Tom'un kazanmasını istiyorum.
I want a computer.,Ben bir bilgisayar istiyorum.
I want a discount.,İndirim istiyorum.
I want a good job.,İyi bir iş istiyorum.
I want a lot more.,Çok daha fazlasını istiyorum.
I want a new bike.,Ben yeni bir bisiklet istiyorum.
I want a new coat.,Yeni bir ceket istiyorum.
I want a new oven.,Yeni bir fırın istiyorum.
I want a notebook.,Ben bir dizüstü bilgisayar istiyorum.
I want a sandwich.,Bir sandviç istiyorum.
I want a waterbed.,Ben bir su yatağı istiyorum.
I want an apology.,Ben bir özür istiyorum.
I want everything.,Her şeyi istiyorum.
I want it to stop.,Ona son vermek istiyorum.
I want more money.,Daha fazla para istiyorum.
I want more money.,Daha fazla para isterim.
I want my freedom.,Özgürlüğümü istiyorum.
I want some candy.,Biraz şeker istiyorum.
I want some fruit.,Biraz meyve istiyorum.
I want some money.,Ben biraz para istiyorum.
I want some paper.,Biraz kağıda ihtiyacım var.
I want some paper.,Bir miktar kağıt istiyorum.
I want some water.,Biraz su istiyorum.
I want ten plates.,On tabak istiyorum.
I want them alive.,Onları canlı istiyorum.
I want this phone.,Bu telefonu istiyorum.
I want this puppy.,Bu köpek yavrusunu istiyorum.
I want to be free.,Özgür olmak istiyorum.
I want to be here.,Burada olmak istiyorum.
I want to be last.,Ben sonuncu olmak istiyorum.
I want to be rich.,Zengin olmak istiyorum.
I want to be safe.,Ben güvende olmak istiyorum.
I want to be sure.,Ben emin olmak istiyorum.
I want to believe.,İnanmak istiyorum.
I want to come in.,İçeri girmek istiyorum.
I want to compete.,Yarışmak istiyorum.
I want to confess.,Ben itirafta bulunmak istiyorum.
I want to do more.,Daha fazla yapmak istiyorum.
I want to do that.,Onu başarmak istiyorum.
I want to do this.,Bunu yapmak istiyorum.
I want to do well.,Ben becermek istiyorum.
I want to eat now.,Şimdi yemek yemek istiyorum.
I want to explain.,Açıklamak istiyorum.
I want to give up.,Vazgeçmek istiyorum.
I want to go back.,Dönmek istiyorum.
I want to go home.,Eve gitmek istiyorum.
"I want to go, too.",Ben de gitmek istiyorum.
I want to keep it.,Bunu korumak istiyorum
I want to read it.,Onu okumak istiyorum.
I want to see Tom.,Tom'u görmek istiyorum.
I want to see Tom.,Tom'la görüşmek istiyorum.
I want to see him.,Onu görmek istiyorum.
I want to see you.,Seni görmek istiyorum.
I want to sell it.,Ben bunu satmak istiyorum.
I want to survive.,Hayatta kalmak istiyorum.
I want to take it.,Onu almak istiyorum.
I want to workout.,Antrenman yapmak istiyorum.
I want you to die.,Ben ölmeni istiyorum.
I want you to die.,Ölmenizi istiyorum.
I want you to win.,Senin kazanmanı istiyorum.
I want you to win.,Senden kazanmanı istiyorum.
I want your money.,Paranı istiyorum.
I wanted a jacket.,Bir ceket istedim.
I wanted sympathy.,Duygudaşlık istedim.
I wanted sympathy.,Sempati istiyordum.
I wanted the best.,En iyisini istedim.
I wanted to dance.,Dans etmek istedim.
I wanted to do it.,Onu yapmak istedim.
I wanted to laugh.,Ben gülmek istedim.
I wanted to leave.,Gitmek istedim.
I warned you once.,Seni bir kez uyardım.
I was a bit woozy.,Ben biraz sarhoştum.
I was a boy scout.,Ben bir erkek izciydim.
I was a passenger.,Ben bir yolcuydum.
I was a shy child.,Ben utangaç bir çocuktum.
I was about to go.,Gitmek üzereydim.
I was alone there.,Orada yalnızdım.
I was an outsider.,Ben bir yabancıydım.
I was at the game.,Ben oyundaydım.
I was blindfolded.,Ben gözükapalıydım.
I was born in May.,Mayıs'ta doğdum.
I was brainwashed.,Beynim yıkanmıştı.
I was celebrating.,Ben kutluyordum.
I was cooperative.,Ben yardımseverdim.
I was crowded out.,Ben dışarıya itildim.
I was daydreaming.,Hayal kuruyordum.
I was defenseless.,Savunmasızdım.
I was discouraged.,Cesaretim kırıldı.
I was discredited.,Gözden düşürüldüm.
I was disobedient.,Ben itaatsizdim.
I was dumbfounded.,Şaşkınlıktan dilim tutulmuştu.
I was dumbfounded.,Söyleyecek söz bulamadım.
I was embarrassed.,Ben utandım.
I was enjoying it.,Ondan zevk alıyordum.
I was feeling ill.,Ben hasta hissediyordum.
I was freaked out.,Ben kontrolümü kaybetmiştim.
I was going crazy.,Delireceğim.
I was half asleep.,Yarı uykuluydum.
I was happy there.,Orada mutluydum.
I was heartbroken.,Ben kalbi kırıktım.
I was helping Tom.,Tom'a yardım ediyordum.
I was helping out.,Yardım ediyordum.
I was in no hurry.,Hiç acelem yoktu.
I was in the area.,Ben alandaydım.
I was in the army.,Ben ordudaydım.
I was in the bath.,Banyodaydım.
I was in the room.,Ben odadaydım.
I was intoxicated.,Ben sarhoştum.
I was just joking.,Sadece şaka yapıyordum.
I was just mugged.,Az önce saldırıya uğradım.
I was just scared.,Sadece korktum.
I was knocked out.,Ben nakavt oldum.
I was left behind.,Geride bırakıldım.
I was left behind.,Arkada bırakıldım.
I was misinformed.,Yanlış bilgilendirildim.
"I was mugged, too.",Ben de saldırıya uğradım.
I was my own boss.,Ben kendimin patronuydum.
I was never brave.,Asla cesur değildim.
I was nice to Tom.,Tom'a karşı kibardım.
I was not jealous.,Kıskanç değildim.
I was not pleased.,Memnun değildim.
I was on my knees.,Dizlerimin üzerindeydim.
I was on that bus.,O otobüsteydim.
I was on the list.,Listedeydim.
I was on the road.,Yoldaydım.
I was on vacation.,Tatildeydim.
I was only joking.,Sadece şaka yapıyordum.
I was only joking.,Ben sadece şaka yapıyordum.
I was out all day.,Ben bütün gün dışardaydım.
I was outnumbered.,Sayıca fazlaydım.
I was overwhelmed.,Ben bunalmıştım.
I was pretty busy.,Ben oldukça meşguldüm.
I was pretty late.,Ben oldukça geç kaldım.
I was quite happy.,Oldukça mutluydum.
I was quite hungry,Ben oldukça açtım.
I was quite lucky.,Ben oldukça şanslıydım.
I was quite upset.,Oldukça üzgündüm.
I was quite wrong.,Ben oldukça hatalıydım.
I was quoting Tom.,Tom'a aktarıyordum.
I was ready to go.,Ben gitmeye hazırdım.
I was ready today.,Bugün hazırdım.
I was really busy.,Gerçekten meşguldüm.
I was really cold.,Gerçekten üşümüştüm.
I was really fast.,Gerçekten hızlıydım.
I was really late.,Gerçekten çok geç kalmıştım.
I was really lost.,Ben gerçekten kayboldum.
I was really sick.,Gerçekten hastaydım.
I was so confused.,Kafam çok karışıktı.
I was so homesick.,Ben çok yurtsamıştım.
I was so lonesome.,Çok yalnızdım.
I was sympathetic.,Ben sempatiktim.
I was taken aback.,Kafam karışmıştı.
I was the pitcher.,Ben atıcıydım.
I was there first.,Önce oradaydım.
I was tired today.,Bugün yoruldum.
I was tired today.,Bugün yorgundum.
I was trespassing.,Ben izinsiz giriyordum.
I was unconscious.,Ben bilinçsizdim.
I was unimpressed.,Ben etkilenmiş değildim.
I was very amused.,Ben çok memnuniyet içindeydim.
I was very hungry.,Ben çok acıktım.
I was very lonely.,Çok yalnızdım.
I was very polite.,Çok kibardım.
I was very scared.,Ben çok korktum.
I was very uneasy.,Ben çok huzursuzdum.
I was watching TV.,Ben televizyon izliyordum.
I was your friend.,Ben senin arkadaşındım.
I washed my hands.,Ben ellerimi yıkadım.
I washed my shirt.,Gömleğimi yıkadım.
I wasn't arrested.,Ben tutuklanmadım.
I wasn't bluffing.,Blöf yapmıyordum.
I wasn't deceived.,Ben aldatılmadım.
I wasn't dreaming.,Ben rüya görmüyordum.
I wasn't finished.,Hazır değildim.
I wasn't flirting.,Ben flört etmiyordum.
I wasn't informed.,Bana bilgi verilmedi.
I wasn't involved.,İlişkili değildim.
I wasn't offended.,Gücenmiş değildim.
I wasn't prepared.,Hazır değildim.
I wasn't punctual.,Dakik değildim.
I wasn't punished.,Ben cezalandırılmadım.
I wasn't sleeping.,Uyumuyordum.
I wasn't so lucky.,Ben çok şanslı değildim.
I wasn't that bad.,Ben o kadar kötü değildim.
I wasn't thinking.,Düşünmüyordum.
I wasn't too busy.,Ben fazla meşgul değildim.
I wasn't watching.,İzlemiyordum.
I wasn't with Tom.,Tom'la birlikte değildim.
I watched Tom die.,Tom'un ölmesini izledim.
I watched a movie.,Ben bir film izledim.
I watched closely.,Ben yakından izledim.
