input_text,target_text
Tom is a powerful man.,Tom güçlü bir adam.
Tom is a prison guard.,Tom bir hapishane gardiyanı.
Tom is a professional.,Tom bir profesyonel.
Tom is a psychiatrist.,Tom bir psikiyatrist.
Tom is a psychologist.,Tom bir psikolog.
Tom is a psychologist.,Tom bir psikologdur.
Tom is a quadriplegic.,Tom elleri ve ayakları felçli biri.
Tom is a quiet person.,Tom sakin bir kişi.
Tom is a real hothead.,Tom gerçekten sinirli bir tip.
Tom is a screenwriter.,Tom bir senarist.
Tom is a scriptwriter.,Tom bir senaryo yazarıdır.
Tom is a sheep farmer.,Tom bir koyun çiftçisi.
Tom is a slow learner.,Tom bir yavaş öğrenici.
Tom is a speech coach.,Tom bir konuşma koçu.
Tom is a speechwriter.,Tom bir söz yazarı.
Tom is a spoiled brat.,Tom şımarık bir velet.
Tom is a staff writer.,Tom bir çalışan yazar.
Tom is a stubborn boy.,Tom inatçı bir oğlandır.
Tom is a stubborn boy.,Tom inatçı bir çocuktur.
Tom is a stubborn guy.,Tom inatçı bir adamdır.
Tom is a stubborn man.,Tom inatçı bir adam.
Tom is a teacher here.,Tom burada bir öğretmen.
"Tom is a teacher, too.",Tom da bir öğretmendir.
Tom is a third grader.,Tom üçüncü sınıf öğrencisi.
Tom is a tough cookie.,Tom inatçı ve kararlı bir kimse.
Tom is a trial lawyer.,Tom bir duruşma avukatı.
Tom is a troublemaker.,Tom bir baş belası.
Tom is a truck driver.,Tom bir kamyon şoförü.
Tom is a very old man.,Tom çok yaşlı bir adamdır.
Tom is a very shy boy.,Tom çok utangaç bir çocuk.
Tom is a veterinarian.,Tom bir veteriner.
Tom is a witch doctor.,Tom bir büyücü doktor.
Tom is a yoga teacher.,Tom bir yoga öğretmeni.
Tom is about to begin.,Tom başlamak üzere.
Tom is about to leave.,Tom gitmek üzeredir.
Tom is about to speak.,Tom konuşmak üzere.
Tom is about to start.,Tom başlamak üzere.
Tom is about your age.,Tom senin yaşlarındadır.
Tom is acting strange.,Tom garip davranıyor.
Tom is actually early.,Tom gerçekten erken geldi.
Tom is afraid of Mary.,Tom Mary'den korkuyor.
Tom is afraid of cats.,Tom kedilerden korkuyor.
Tom is afraid of dogs.,Tom köpeklerden korkar.
Tom is all by himself.,Tom tamamen tek başına.
Tom is all dressed up.,Tom giyinip kuşanmıştı.
Tom is already asleep.,Tom zaten uyuyor.
Tom is already crying.,Tom zaten ağlıyor.
Tom is already inside.,Tom zaten içeride.
Tom is also an artist.,Tom da bir sanatçı.
Tom is also intrigued.,Tom da fesat.
Tom is always at home.,Tom her zaman evde.
Tom is always bananas.,Tom her zaman kafayı üşütmüş.
Tom is always careful.,Tom her zaman dikkatli.
Tom is always excited.,Tom her zaman heyecanlıdır.
Tom is always healthy.,Tom her zaman sağlıklıdır.
Tom is always nervous.,Tom her zaman sinirli.
Tom is always on time.,Tom her zaman vaktinde.
Tom is always reading.,Tom her zaman okuyor.
Tom is always relaxed.,Tom her zaman rahatlamıştır.
Tom is always serious.,Tom her zaman ciddi.
Tom is always singing.,Tom hep şarkı söylüyor.
Tom is always smiling.,Tom her zaman gülümsüyor.
Tom is always smoking.,Tom her zaman sigara içiyor.
Tom is always so busy.,Tom her zaman çok meşgul.
Tom is always talking.,Tom her zaman konuşuyor.
Tom is always working.,Tom her zaman çalışıyor.
Tom is an amazing man.,Tom inanılmaz bir adam.
Tom is an art student.,Tom bir sanat öğrencisi.
Tom is an avid reader.,Tom hırslı bir okuyucu.
Tom is an electrician.,Tom bir elektrikçidir.
Tom is an entertainer.,Tom bir şovmen.
Tom is an evil person.,Tom kötü bir kişidir.
Tom is an opera lover.,Tom bir opera aşığıdır.
Tom is an optometrist.,Tom bir optometristtir.
Tom is an outdoorsman.,Tom bir doğa insanı.
Tom is an unlucky guy.,Tom şanssız bir adam.
Tom is angry with you.,Tom sana kızgın.
Tom is apt to be late.,Tom geç kalmaya eğilimli.
Tom is apt to do that.,Tom onu yapmaya eğilimlidir.
Tom is arranging bail.,Tom kefalet düzenliyor.
Tom is as big as I am.,Tom benim kadar büyük.
Tom is as old as I am.,Tom benim kadar yaşlı.
Tom is as old as Mary.,Tom Mary kadar yaşlı.
Tom is as tall as you.,Tom senin kadar uzun.
Tom is at Mary's home.,"Tom, Mary'nin evinde."
Tom is at the airport.,Tom havaalanında.
Tom is average height.,Tom ortalama boyda.
Tom is away from home.,Tom evden uzakta.
Tom is away on a trip.,Tom uzakta bir gezide.
Tom is awfully skinny.,Tom son derece sıska.
Tom is back in Boston.,Tom yine Boston'da.
Tom is back in prison.,Tom hapishaneye geri döndü.
Tom is back to normal.,Tom yine normale döndü.
Tom is bad at driving.,Tom araba sürmede kötü.
Tom is baking a pizza.,Tom bir pizza yapıyor.
Tom is baking cookies.,Tom kurabiye pişiriyor.
"Tom is bald, isn't he?","Tom kel, değil mi?"
Tom is beating a drum.,Tom davul çalıyor.
Tom is behaving oddly.,Tom garip bir biçimde davranıyor.
Tom is behaving oddly.,Tom tuhaf bir şekilde davranıyor.
Tom is being cautious.,Tom tedbirli davranıyor.
Tom is being childish.,Tom çocukça davranıyor.
Tom is being deported.,Tom sınır dışı ediliyor.
Tom is being laid off.,Tom işten çıkarılıyor.
Tom is being punished.,Tom cezalandırılıyor.
Tom is being stubborn.,Tom inatçı oluyor.
Tom is being tortured.,Tom'a işkence ediliyor.
Tom is below contempt.,Tom küçümsemenin altında.
Tom is better than me.,Tom benden daha iyi.
Tom is better than us.,Tom bizden daha iyi.
Tom is big and strong.,Tom büyük ve güçlüdür.
Tom is bigger than me.,Tom benden daha büyük.
Tom is bleeding again.,Tom tekrar kan kaybediyor.
Tom is boiling an egg.,Tom bir yumurta kaynatıyor.
Tom is branch manager.,Tom şube müdürü.
Tom is braver than me.,Tom benden daha cesur.
Tom is breathing hard.,Tom zor nefes alıyor.
Tom is busy elsewhere.,Tom başka bir yerde meşgul.
Tom is busy right now.,Tom şu anda meşgul.
"Tom is busy, isn't he?","Tom meşgul, değil mi?"
Tom is buying bananas.,Tom muz satın alıyor.
Tom is certain to win.,Tom'un kazanacağı kesin.
Tom is claustrophobic.,Tom klostrofobik.
Tom is clearly insane.,Tom açıkça delidir.
Tom is clearly losing.,Tom açıkça kaybediyor.
Tom is close to death.,Tom ölmek üzere.
Tom is cold and tired.,Tom üşümüş ve yorgun.
Tom is coming for you.,Tom sizin için geliyor.
Tom is coming with me.,Tom benimle geliyor.
Tom is coming with us.,Tom bizimle geliyor.
Tom is considering it.,Tom bunu düşünüyor.
Tom is consoling Mary.,Tom Mary'yi teselli ediyor.
"Tom is cool, isn't he?","Tom havalı, değil mi?"
Tom is counting on us.,Tom bize güveniyor.
Tom is crazy about me.,Tom benim için deli oluyor.
Tom is crying already.,Tom zaten ağlıyor
Tom is dating someone.,Tom biriyle çıkıyor.
"Tom is dead, isn't he?","Tom öldü, değil mi?"
Tom is deadly serious.,Tom çok ciddi.
Tom is deadly serious.,"Tom, son derece ciddidir."
Tom is digging a hole.,Tom bir çukur kazıyor.
Tom is divorcing Mary.,Tom Mary'yi boşuyor.
Tom is doing his best.,Tom elinden geleni yapıyor.
Tom is doing his part.,Tom üzerine düşeni yapıyor.
Tom is doing his work.,Tom işini yapıyor.
Tom is doing it right.,Tom onu doğru yapıyor.
Tom is doing it wrong.,Tom onu yanlış yapıyor.
Tom is doing that now.,Tom onu şimdi yapıyor.
Tom is doing the wash.,Tom çamaşır yıkıyor.
Tom is doing well now.,Tom'un artık işleri yolunda.
Tom is donating blood.,Tom kan bağışlıyor.
Tom is done for today.,Tom bugün için yorgun.
Tom is double-jointed.,Tom oynak eklemli.
Tom is dreaming again.,Tom yine rüya görüyor.
Tom is dressed nicely.,Tom güzel giyinmiş.
Tom is drinking juice.,Tom meyve suyu içiyor.
Tom is drinking water.,Tom su içiyor.
Tom is driving me mad.,Tom beni deli ediyor.
Tom is eager to leave.,Tom ayrılmaya istekli.
Tom is easy to handle.,Tom'la geçinmek kolaydır.
Tom is easy to please.,Tom'u memnun etmek kolay.
Tom is eating cookies.,Tom kurabiye yiyor.
Tom is eating oysters.,Tom istiridye yiyor.
Tom is equally guilty.,Tom aynı derecede suçludur.
Tom is evidently sick.,Tom açıkça hasta.
Tom is expecting Mary.,Tom Mary'yi bekliyor.
Tom is expecting that.,Tom bunu bekliyor.
Tom is expecting this.,Tom bunu bekliyor.
Tom is expressionless.,Tom ifadesiz.
Tom is extremely busy.,Tom son derece meşgul.
Tom is extremely fast.,Tom son derece hızlıdır.
Tom is extremely kind.,Tom son derece nazik.
Tom is extremely lazy.,Tom son derece tembel.
Tom is extremely mean.,Tom son derece cimridir.
Tom is extremely rich.,Tom son derece zengin.
Tom is extremely weak.,Tom son derece cılız.
"Tom is fair, isn't he?","Tom adil, değil mi?"
Tom is falling asleep.,Tom uyuyor.
Tom is far from happy.,Tom mutlu olmaktan uzak.
"Tom is fast, isn't he?","Tom hızlı, değil mi?"
Tom is faster than me.,Tom benden daha hızlı.
Tom is feeling OK now.,Tom şimdi kendini iyi hissediyor.
Tom is feeling better.,Tom daha iyi hissediyor.
Tom is finally asleep.,Tom sonunda uyuyor.
Tom is fixing the car.,Tom arabayı tamir ediyor.
Tom is following Mary.,Tom Mary'yi izliyor.
Tom is friendly to me.,Tom bana karşı samimi.
Tom is from Australia.,Tom Avustralyalı.
Tom is full of energy.,Tom enerji dolu.
Tom is fun to be with.,Tom birlikte olmak için eğlencelidir.
Tom is gaining weight.,Tom kilo alıyor.
Tom is gambling again.,Tom tekrar kumar oynuyor.
Tom is getting better.,Tom daha da iyileşiyor.
Tom is getting bolder.,Tom daha cesur oluyor.
Tom is getting closer.,Tom yakınlaşıyor.
Tom is getting coffee.,Tom kahve alıyor.
Tom is getting nearer.,Tom yaklaşıyor.
Tom is getting scared.,Tom korkuyor.
Tom is giving it a go.,Tom şans veriyor.
Tom is glad it's over.,Tom bunun bittiğine memnun.
Tom is going downtown.,Tom şehir merkezine gidiyor.
Tom is going to agree.,Tom kabul edecek.
Tom is going to be OK.,Tom iyi olacak.
Tom is going to do it.,Onu Tom yapacak.
Tom is going to leave.,Tom ayrılacak.
Tom is going to sleep.,Tom uyuyacak.
Tom is going to watch.,Tom izleyecek.
Tom is good and drunk.,Tom çok sarhoş.
Tom is good at French.,Tom Fransızcada iyi.
Tom is good at diving.,Tom dalmada iyidir.
Tom is good at skiing.,Tom kayakta iyidir.
Tom is good at soccer.,Tom futbolda iyidir.
Tom is good at tennis.,Tom teniste iyidir.
Tom is good with kids.,Tom çocuklarla iyi.
"Tom is good, isn't he?","Tom iyi, değil mi?"
Tom is grading papers.,Tom kâğıtları derecelendiriyor.
Tom is grouse hunting.,Tom orman tavuğu avlıyor.
Tom is hard to handle.,Tom'u idare etmek zor.
Tom is hard to please.,Tom'u memnun etmesi zordur.
Tom is hardly a child.,Tom neredeyse bir çocuk.
Tom is having fun now.,Tom şimdi eğleniyor.
Tom is here and ready.,Tom burada ve hazır.
Tom is here every day.,Tom her gün buradadır.
Tom is here in Boston.,Tom Boston'da burada.
Tom is here somewhere.,Tom burada bir yerde.
"Tom is here, isn't he?","Tom burada, değil mi?"
Tom is in a big hurry.,Tom'un büyük bir acelesi var.
Tom is in a good mood.,Tom iyi bir ruh hali içinde.
Tom is in bed reading.,Tom yatakta okuyor.
"Tom is in bed, asleep.","Tom yatakta, uyuyor."
Tom is in big trouble.,Tom'un başı büyük belada.
Tom is in college now.,Tom artık üniversitede.
"Tom is in danger, too.",Tom da tehlikede.
Tom is in for a shock.,Tom bir şok içinde.
Tom is in good health.,Tom'un sağlık durumu iyi.
Tom is in great shape.,Tom harika durumda.
Tom is in his bedroom.,Tom yatak odasında.
Tom is in his pajamas.,Tom pijama giyiyor.
Tom is in poor health.,Tom'un sağlık durumu kötü.
Tom is in severe pain.,Tom şiddetli ağrı içinde.
Tom is in surgery now.,Tom şimdi ameliyatta.
Tom is in the hallway.,Tom koridorda.
Tom is in the kitchen.,Tom mutfakta.
Tom is in the library.,Tom kütüphanede.
Tom is in there alone.,Tom orada yalnız.
Tom is in third place.,Tom üçüncü sırada.
Tom is in trouble now.,Şimdi Tom'un başı dertte.
Tom is in your office.,Tom senin ofisinde.
Tom is in your office.,Tom senin büronda.
Tom is in your office.,Tom sizin ofisinizde.
Tom is in your office.,Tom sizin büronuzda.
Tom is ironing shirts.,Tom gömlekleri ütülüyor.
Tom is just a big kid.,Tom sadece büyük bir çocuk.
Tom is just a student.,Tom sadece bir öğrenci.
Tom is just different.,Tom tek kelimeyle farklı.
Tom is just exhausted.,Tom sadece yorgun.
Tom is kind of a snob.,Tom biraz züppe.
Tom is kind of creepy.,Tom adeta tüyler ürpertici.
Tom is kind to people.,Tom insanlara karşı naziktir.
Tom is known for that.,Tom onunla tanınır.
Tom is laughing at me.,Tom bana gülüyor.
"Tom is lazy, isn't he?","Tom tembel, değil mi?"
Tom is likely be late.,Tom muhtemelen geç kalacak.
Tom is likely to come.,Tom muhtemelen gelecek.
Tom is likely to fail.,Tom muhtemelen başarısız olacak.
Tom is likely to lose.,Tom muhtemelen kaybedecek.
Tom is likely to wait.,Tom muhtemelen bekleyecek.
Tom is listed as dead.,Tom ölü olarak kaydedildi.
Tom is looking around.,Tom etrafına bakınıyor.
Tom is looking at you.,Tom sana bakıyor.
Tom is looking better.,Tom daha iyi görünüyor.
Tom is losing control.,Tom kontrolü kaybediyor.
"Tom is loud, isn't he?","Tom yüksek sesli, değil mi?"
Tom is making a movie.,Tom bir film yapıyor.
Tom is making cookies.,Tom bisküviyi seviyor.
Tom is making excuses.,Tom bahane üretiyor.
Tom is merely a child.,Tom sadece bir çocuktur.
Tom is my best friend.,Tom benim eniyi arkadaşım.
Tom is my best worker.,Tom benim en iyi işçim.
"Tom is my friend, too.",Tom da benim arkadaşım.
Tom is my good friend.,Tom benim iyi arkadaşım.
Tom is my grandfather.,Tom benim dedem.
Tom is my grandfather.,Tom benim büyük babam.
Tom is my inspiration.,Tom benim ilham kaynağım.
Tom is my kid brother.,Tom benim çocuk erkek kardeşim.
Tom is my old partner.,Tom benim eski arkadaşım.
Tom is my stepbrother.,Tom benim üvey erkek kardeşimdir.
Tom is nearly dressed.,Tom neredeyse giyindi.
"Tom is neat, isn't he?","Tom düzenli, değil mi?"
Tom is neatly dressed.,Tom düzgün giyimlidir.
Tom is neatly dressed.,Tom temiz giyinendir.
Tom is new to the job.,Tom iş için yeni.
"Tom is nice, isn't he?","Tom iyi, değil mi?"
Tom is nicer than you.,Tom senden daha hoş.
Tom is no longer here.,Tom artık burada değil.
Tom is not a busy man.,Tom meşgul bir adam değil.
Tom is not a criminal.,Tom sabıkalı değil.
Tom is not a dumb guy.,Tom aptal bir adam değil.
Tom is not a real man.,Tom gerçek bir insan değil.
Tom is not interested.,Tom ilgilenmiyor.
Tom is not old enough.,Tom yeterince yaşlı değil.
Tom is not very happy.,Tom çok mutlu değil
Tom is now in trouble.,Tom'un şimdi başı dertte.
Tom is now on his own.,Tom artık kendi başına.
Tom is obviously busy.,Tom açıkça meşgul.
Tom is obviously sick.,Tom açıkça hasta.
Tom is off duty today.,Tom bugün çalışmıyor.
Tom is off his rocker.,Tom kafayı yemiş.
Tom is old and clumsy.,Tom yaşlı ve beceriksiz.
Tom is older than you.,Tom senden daha yaşlı.
Tom is on Mary's side.,Tom Mary'nin tarafında.
Tom is on his own now.,Tom şu anda kendi başına.
Tom is on his way now.,Tom şimdi yolda.
Tom is our best pilot.,Tom bizim en iyi pilotumuz.
Tom is our oldest son.,Tom bizim en büyük oğlumuz.
Tom is our only child.,Tom bizim tek çocuğumuz.
Tom is out for a walk.,Tom yürüyüşe çıktı.
Tom is out of control.,Tom kontrolden çıktı.
Tom is out of options.,Tom seçeneklerin dışında.
Tom is out sick today.,Tom bugün daha çok hasta.
Tom is out to get you.,Tom seni ele geçirmek için dışarıda.
Tom is past his prime.,Tom artık yaşlanıyor.
Tom is perfectly safe.,Tom tamamen güvende.
Tom is playing tennis.,Tom tenis oynuyor.
"Tom is poor, isn't he?","Tom fakir, değil mi?"
Tom is precious to us.,Tom bizim için değerli.
Tom is pretty amazing.,Tom oldukça şaşırtıcı.
Tom is pretty excited.,Tom oldukça heyecanlı.
Tom is pretty nervous.,Tom oldukça sinirli.
Tom is pretty unusual.,Tom oldukça olağandışı.
Tom is probably angry.,Tom muhtemelen öfkeli.
Tom is probably awake.,Tom muhtemelen uyanıktır.
Tom is probably drunk.,Tom muhtemelen sarhoş.
Tom is probably dying.,Tom muhtemelen ölüyor.
Tom is probably lying.,Tom muhtemelen yalan söylüyor.
Tom is probably ready.,Tom muhtemelen hazır.
Tom is probably right.,Tom muhtemelen haklı.
Tom is probably tired.,Tom muhtemelen yorgun.
Tom is probably wrong.,Tom muhtemelen hatalı.
Tom is pushing thirty.,Tom otuza merdiven dayıyor.
Tom is quite a dancer.,Tom tam bir dansçı.
Tom is quite a talker.,Tom tam bir konuşmacı.
Tom is quite artistic.,Tom oldukça artistik.
Tom is quite athletic.,Tom oldukça atletik.
Tom is quite careless.,Tom oldukça dikkatsiz.
Tom is quite friendly.,Tom oldukça cana yakın.
Tom is quite generous.,Tom oldukça cömert.
Tom is quite gullible.,Tom oldukça saf.
Tom is quite handsome.,Tom oldukça yakışıklı.
Tom is quite harmless.,Tom oldukça zararsız.
Tom is quite helpless.,Tom oldukça çaresizdir.
Tom is quite outgoing.,Tom oldukça sempatik.
Tom is quite prepared.,Tom oldukça hazırlıklı.
Tom is quite reliable.,Tom oldukça güvenilir.
Tom is quite reserved.,Tom oldukça çekingen.
Tom is quite stubborn.,Tom oldukça inatçı.
Tom is quite stubborn.,Tom çok inatçı
Tom is reading a book.,Tom kitap okuyor.
Tom is ready for Mary.,Tom Mary için hazır.
Tom is ready for that.,Tom bunun için hazır.
Tom is ready to begin.,Tom başlamak için hazır.
Tom is ready to fight.,Tom mücadele etmek için hazırdır.
Tom is ready to leave.,Tom gitmeye hazır.
Tom is ready to start.,Tom başlamaya hazır.
"Tom is ready, I think.","Tom hazır, sanırım."
Tom is really excited.,Tom gerçekten heyecanlı.
Tom is really intense.,Tom gerçekten yoğun.
Tom is really nervous.,Tom gerçekten gergin.
Tom is really pleased.,Tom gerçekten memnun.
Tom is really popular.,Tom gerçekten popüler.
Tom is really selfish.,Tom gerçekten bencildir.
Tom is really special.,Tom gerçekten özel.
Tom is really worried.,Tom gerçekten endişeli.
Tom is returning home.,Tom eve dönüyor.
"Tom is rich, isn't he?","Tom zengin, değil mi?"
Tom is right on track.,Tom rayına oturdu.
"Tom is rude, isn't he?","Tom kaba, değil mi?"
Tom is running scared.,Tom korkuyor.
"Tom is safe, isn't he?","Tom güvende, değil mi?"
"Tom is sane, isn't he?","Tom aklı başında, değil mi?"
Tom is scared of Mary.,Tom Mary'den korkuyor.
Tom is scared of dogs.,Tom köpeklerden korkar.
Tom is self-conscious.,Tom içine kapanık.
Tom is shoveling snow.,Tom kar kürüyor.
"Tom is sick, it seems.",Tom hasta görünüyor.
Tom is sitting pretty.,Tom çok oturuyor.
Tom is slightly scary.,Tom biraz korkutucu.
Tom is slightly tipsy.,Tom hafif çakırkeyf.
Tom is small and weak.,Tom küçük ve zayıf.
Tom is so competitive.,Tom çok rekabetçi.
Tom is so mean to you.,Tom size karşı çok cimri.
Tom is so predictable.,Tom çok tahmin edilebilir.
Tom is something else.,Tom başka bir şey.
Tom is staring at you.,Tom sana bakıyor.
Tom is still a rookie.,Tom hâlâ bir acemi asker.
Tom is still at large.,Tom hâlâ özgür.
Tom is still bothered.,Tom hâlâ rahatsız.
Tom is still checking.,Tom hâlâ kontrol ediyor.
Tom is still confused.,Tom hâlâ şaşkın.
Tom is still critical.,Tom hâlâ kritik.
Tom is still homeless.,Tom hâlâ evsiz.
Tom is still homesick.,Tom hâlâ yurt özlemi çekiyor.
Tom is still in shock.,Tom hâlâ şokta.
Tom is still in there.,Tom hâlâ orada.
Tom is still laughing.,Tom hâlâ gülüyor.
Tom is still learning.,Tom hâlâ öğreniyor.
Tom is still not back.,Tom hâlâ dönmedi.
Tom is still not here.,Tom hâlâ burada değil.
Tom is still not home.,Tom hâlâ evde değil.
Tom is still not safe.,Tom hâlâ güvende değil.
Tom is still not sure.,Tom hâlâ emin değil.
Tom is still relaxing.,Tom hâlâ gevşiyor.
Tom is still sleeping.,Tom hâlâ uyuyor.
Tom is still standing.,Tom hâlâ ayakta duruyor.
Tom is still studying.,Tom hâlâ çalışıyor.
Tom is still swimming.,Tom hâlâ yüzüyor.
Tom is still the best.,Tom hala en iyisidir.
Tom is still the same.,Tom hâlâ aynı.
Tom is still underage.,Tom hâlâ rüşte ermedi.
Tom is still upstairs.,Tom hâlâ üst katta.
Tom is such a killjoy.,Tom böyle bir mızıkçıdır.
Tom is taking a break.,Tom bir mola alıyor.
Tom is tall and lanky.,Tom uzun boylu ve sırık gibi.
"Tom is tall, isn't he?","Tom uzun, değil mi?"
Tom is taller than me.,Tom benden uzun.
Tom is taller than me.,Tom benden daha uzun.
Tom is terminally ill.,Tom ölümcül derecede hasta.
Tom is terribly funny.,Tom son derece komik.
Tom is the drum major.,Tom askeri bando şefi.
Tom is the drum major.,Tom mızıka şefi.
Tom is the guilty one.,Suçlu olan Tom'dur.
Tom is the head coach.,Tom baş antrenör.
Tom is the one I want.,İstediğim kişi Tom'dur.
"Tom is thin, isn't he?","Tom zayıf, değil mi?"
Tom is thirty at most.,Tom en fazla otuzdur.
"Tom is tidy, isn't he?","Tom düzenli, değil mi?"
Tom is too indecisive.,Tom fazla kararsız.
Tom is too old for me.,Tom benim için çok yaşlı.
Tom is totally biased.,Tom tamamen önyargılı.
Tom is toying with us.,Tom bizimle oyun oynuyor.
Tom is trying to help.,Tom yardımcı olmaya çalışıyor.
Tom is trying to quit.,Tom bırakmaya çalışıyor.
Tom is turning thirty.,Tom otuz oluyor.
"Tom is ugly, isn't he?","Tom çirkin, değil mi?"
Tom is unable to move.,Tom hareket edemiyor.
Tom is unable to read.,Tom okuyamıyor.
Tom is unable to read.,Tom okuyamaz.
Tom is unable to walk.,Tom yürüyemiyor.
Tom is unapproachable.,Tom yaklaşılamaz.
Tom is under pressure.,Tom baskı altında.
Tom is unenthusiastic.,Tom isteksiz değil.
Tom is unfit for duty.,Tom görev için uygun değil.
"Tom is vain, isn't he?","Tom boş, değil mi?"
Tom is very ambitious.,Tom çok hırslı.
Tom is very angry now.,Tom şimdi çok kızgın.
Tom is very assertive.,Tom çok iddialı.
Tom is very attentive.,Tom çok özenli.
Tom is very committed.,Tom çok kendini adamış.
Tom is very competent.,Tom çok yetenekli.
Tom is very conceited.,Tom çok kibirli.
Tom is very concerned.,Tom çok kaygılıdır.
Tom is very confident.,Tom çok emin.
Tom is very contented.,Tom çok memnun.
Tom is very dangerous.,Tom çok tehlikelidir.
Tom is very dedicated.,Tom çok kendini işine adamış.
Tom is very depressed.,Tom çok bunalımlı.
Tom is very dexterous.,Tom çok hünerli.
Tom is very different.,Tom çok farklı.
Tom is very disturbed.,Tom çok rahatsız.
Tom is very easygoing.,Tom çok babacan.
Tom is very efficient.,Tom çok etkin.
Tom is very emotional.,Tom çok duygusal.
Tom is very energetic.,Tom çok enerjik.
Tom is very forgetful.,Tom çok unutkan.
Tom is very fortunate.,Tom çok şanslı.
Tom is very impatient.,Tom çok sabırsız.
Tom is very important.,Tom çok önemli.
Tom is very impressed.,Tom çok etkilendi.
Tom is very impulsive.,Tom çok düşüncesiz.
Tom is very ingenious.,Tom çok becerikli.
Tom is very inventive.,Tom çok yaratıcı.
Tom is very laid back.,Tom çok sarhoş.
Tom is very motivated.,Tom çok motive.
Tom is very obnoxious.,Tom çok iğrenç.
Tom is very observant.,Tom çok itaatkâr.
Tom is very obstinate.,Tom çok inatçı.
Tom is very organized.,Tom çok organize.
Tom is very outspoken.,Tom çok açıksözlü.
Tom is very patriotic.,Tom çok vatansever.
Tom is very practical.,Tom çok pratik.
Tom is very religious.,Tom çok dindardır.
Tom is very sarcastic.,Tom çok alaycı.
Tom is very secretive.,Tom çok ağzı sıkı.
Tom is very sensitive.,Tom çok duyarlı.
Tom is very skeptical.,Tom çok şüpheci.
Tom is very talkative.,Tom çok geveze.
Tom is very tired now.,Tom şimdi çok yorgundur.
Tom is very versatile.,Tom çok yönlüdür.
Tom is waiting for me.,Tom beni bekliyor.
Tom is waiting for us.,Tom bizi bekliyor.
Tom is waiting inside.,Tom içeride bekliyor.
Tom is walking around.,Tom etrafı dolaşıyor.
Tom is walking slowly.,Tom yavaş yavaş yürüyor.
Tom is washing dishes.,Tom bulaşıkları yıkıyor.
Tom is wearing a coat.,Tom bir ceket giyiyor.
Tom is wearing a mask.,Tom bir maske takıyor.
Tom is wearing a suit.,Tom bir takım elbise giyiyor.
Tom is wearing gloves.,Tom eldiven takıyor.
Tom is wearing makeup.,Tom makyaj yapıyor.
Tom is wearing my cap.,Tom benim şapkamı giyiyor.
Tom is wearing shorts.,Tom şort giyiyor.
Tom is well connected.,Tom nufuzlu arkadaşları olan biri.
Tom is well connected.,Tom çevresi geniş biri.
"Tom is well, isn't he?","Tom iyi, değil mi?"
"Tom is wise, isn't he?","Tom bilge, değil mi?"
Tom is with a patient.,Tom bir hastayla birlikte.
Tom is working for me.,Tom benim için çalışıyor.
Tom is writing a book.,Tom bir kitap yazıyor.
Tom is wrong as usual.,Tom her zamanki gibi hatalı.
Tom is young at heart.,Tom kalpten gençtir.
Tom isn't Mary's boss.,"Tom, Mary'nin patronu değil."
Tom isn't Mary's type.,Tom Mary'nin tipi değil.
Tom isn't a bad coach.,Tom kötü bir koç değil.
Tom isn't a bartender.,Tom barmen değil.
Tom isn't a boy scout.,Tom bir erkek izci değil.
Tom isn't a brave man.,Tom cesur bir adam değil.
Tom isn't a candidate.,Tom aday değildir.
Tom isn't a carpenter.,Tom bir marangoz değildir.
Tom isn't a foreigner.,Tom bir yabancı değil.
Tom isn't a gentleman.,Tom bir beyefendi değil.
Tom isn't a good cook.,"Tom, iyi bir aşçı değildir."
Tom isn't a good liar.,Tom iyi bir yalancı değildir.
Tom isn't a happy man.,Tom mutlu bir adam değil.
Tom isn't a physician.,Tom bir doktor değildir.
Tom isn't a young man.,Tom genç bir adam değil.
Tom isn't always busy.,Tm her zaman meşgul değil.
Tom isn't always here.,Tom her zaman burada değil.
Tom isn't always late.,Tom her zaman geç kalmaz.
Tom isn't an engineer.,Tom bir mühendis değildir.
Tom isn't at all busy.,Tom hiç meşgul değil.
Tom isn't at home now.,Tom şimdi evde değil.
Tom isn't bad-looking.,Tom kötü görünümlü değil.
Tom isn't busy at all.,Tom hiç meşgul değil.
Tom isn't busy either.,Tom da meşgul değil.
"Tom isn't busy, is he?","Tom meşgul değil, değil mi?"
Tom isn't celebrating.,Tom kutlamıyor.
Tom isn't charismatic.,Tom karizmatik değil.
Tom isn't cold at all.,Tom hiç üşümedi.
Tom isn't coming back.,Tom geri gelmiyor.
Tom isn't coming here.,Tom buraya gelmiyor.
Tom isn't competitive.,Tom rekabetçi değil.
Tom isn't complaining.,Tom şikâyet etmiyor.
Tom isn't cooperating.,Tom işbirliği yapmıyor.
Tom isn't cooperative.,Tom işbirlikçi değil.
Tom isn't cooperative.,Tom yardımcı değil.
Tom isn't dating Mary.,Tom Mary ile çıkmıyor
Tom isn't dressed yet.,Tom henüz giyinmiş değil.
Tom isn't even trying.,Tom bile denemiyor.
Tom isn't from Boston.,Tom Bostonlu değil.
Tom isn't getting one.,Tom birini almıyor.
Tom isn't going there.,Tom oraya gitmiyor.
Tom isn't helping any.,Tom hiç yardımcı olmuyor.
Tom isn't here either.,Tom da burada değil.
"Tom isn't here, is he?","Tom burada değil, değil mi?"
Tom isn't in his tent.,Tom çadırında değil.
